opiniao;tweet
Negative;RT @small_humann: Just saying http://t.co/t76EITB6gk
Neutral;RT @FIFAcom: It was all smiles at Old Trafford as @ManUtd beat @QPRFC 4-0. Match report and pics here - http://t.co/1Q43h9E9fe http://t.co/…
Neutral;Mission accomplished♢ Goin back to bed°
Positive;"@IamSkinnyMalone 

💥NEEEEWW MUSIC💥

MAD J - #NoPRESSURE 
(Prod By @N2theA)

Official Audio - https://t.co/G7Fo97dcdo

#Afrobeats 🔥🔥💯📢📢"
Negative;I lost 1 follower recently and i know who that is thanks to http://t.co/1S0z6i5G0j app
Neutral;Maybe she knows something...
Neutral;Maybe she knows something...
Positive;RT @classifiedfact: You have enemies? Good. That means you've stood up for something in your life.
Neutral;Cool Chicago weather streak a record-setter: The cool September weather moved into record-setting territory th... http://t.co/voIjILWNyP
Neutral;RT @autocorrects: RT to pass the joint http://t.co/LAadnLSwMs
Negative;10 mo' mins until its time to punch that 🕕 ughhhh 😩😩😪 #earlyshift
Neutral;#photography Canon and Stella McCartney reveal limited edition camera bag: Canon and Stella M... http://t.co/7O0MHrXeDJ #byuncomplicated
Positive;RT @rthompson1138: Whether y'all have been here from the beginning of #Supernatural or binge watched it this summer: thanks SPNFamily for #…
Positive;"RT @sgbjcrew: OMG LOVE THIS GIF OT4! 😍😍😍 RT""@privateblue21: Omg these dorks!!!! XD http://t.co/3EDvmUkdPF"""
Neutral;Some pple on here secondary school kawaii aka gama... amma they be actin like some phd holders haba manaah
Neutral;@danwhitepr has pardew gone yet?
Negative;Don't test my patience. I'm the last person you wanna mess with.
Neutral;"24hr Streamathon! Minecraft Vanilla 1.8 Achievement Hunt!

: http://t.co/jvrcLXak20"
Positive;@WawaNajwaa yesss miss zaman
Positive;err mer gherd. I'm back at college yo! So far, it's been a good day! better than I expected :) http://t.co/9ppBTlw0OH
Neutral;#freelance #photoshop #jobs - Make a drawing from a picture by tarkay http://t.co/NVpF1kzUb9
Neutral;Computer Networking Tips and... http://t.co/px7HIjqle2 #featured #frontpage #Networking #Simmyideas
Neutral;Choosing the goodness nursing run multiple series until feed on: lMyhxqn
Neutral;COM 433 S01 has 68 open spot(s).
Negative;RT @coble_zack: School would be 10 times better if it started at 10.
Negative;RT @RabbitTheKing: Kindly STOP spreadin wrong news. @W_angechi is still in hospital and not dead as most r sayin. kindly retweet for clarit…
Positive;you the one i need 💖💞 ♫ Love On Top by @beyonce — https://t.co/vl5xzcVKFa
Positive;@RachTeaBiscuit_ You've already made friends which is the hard part really and plus you'll have friendly faces (ME WOO) around campus too!
Positive;@RachTeaBiscuit_ You've already made friends which is the hard part really and plus you'll have friendly faces (ME WOO) around campus too!
Positive;I can go Under the Bridge! Have you already discovered this location? http://t.co/PmpGBQmQT6 #iPad #iPadGames #GameInsight
Neutral;I can go Under the Bridge! Have you already discovered this location? http://t.co/PmpGBQmQT6 #iPad #iPadGames #GameInsight
Positive;no matter what you do or say and your family, I will always love you.
Negative;I’m sorry, but if you didn’t want to hear the highlights of what I ate, then you shouldn’t have asked me how my weekend was.
Negative;@EmmaKatt1 oh no! 🙀 is she up to nortiness?!?
Negative;@EmmaKatt1 oh no! 🙀 is she up to nortiness?!?
Negative;CAN MY MOM PLEASE STOP TALKING WE ARE HAVING DINNER LETS NOT DISCUSS THAT MATTER OVER DINNER PLEASE.
Negative;RT @dangitobama: aaaand the weekend is over... Thanks Obama.
Neutral;"RT @2arin_na: @Silveraram Kpopers, GO FOLLOW @TaeNySource @IGot_KpopShop @YehetkShop &amp; JOIN theirs GA. GIFT? Cek Fav FanBase #14thMonthAnni…"
Neutral;RT @MatamaanKa: People will judge you no matter what, so be who you wanna be.
Neutral;RT @cuddlesforcon: rt for an indirect (mbf)
Neutral;@thisisjewelmae oh nice :D since Man Man ha ni came out. But only been active for comebacks this year :(
Neutral;RT @RobinWigg: Lyxor says hedge funds reversed massive long positions on sterling by August, now net short. http://t.co/filM3M7l2o
Neutral;Question an trained mutual regard she black power abide an engrossing leading lady: iGM
Neutral;@LBSwartwout JOP weddings rule.
Neutral;@emilytheslayer Do you have plans after?
Neutral;Just posted a photo http://t.co/hYxZBIRSz7
Neutral;@sunny_hundal Such an exciting read, I've read so many negatives things on the energy revolution, especially on the CO2 output side
Positive;RT @SEB20142015: You have always shown us the right way. Thanks for being our guide and mentor. #Ilovemybedanteachers
Negative;"I feel so dressed up rn at KVCC bc everyone wears sweats &amp; I'm not.."
Negative;"I feel so dressed up rn at KVCC bc everyone wears sweats &amp; I'm not.."
Neutral;RT @soompi: Kim Woo Bin Surprises and Makes Lee Jong Suk Tear Up at His Fanmeet http://t.co/f28xYpCdhO http://t.co/uRwLVX3QtZ
Neutral;RT @soompi: Kim Woo Bin Surprises and Makes Lee Jong Suk Tear Up at His Fanmeet http://t.co/f28xYpCdhO http://t.co/uRwLVX3QtZ
Neutral;I posted a new photo to Facebook http://t.co/v16Ux223eY
Positive;RT @Prettypreea: @ladykmedia @HouseofiKons great show! Thank you for the VIP view @HenrysonBalogun @asianwealthmag @shenolhair http://t.co/…
Neutral;"RT @ProudHottests: [Allkpop] Chansung &amp; Go Jun Hee's 19+ movie 'Red Carpet' releases hilariously naughty trailer http://t.co/CDkVgTe3RR htt…"
Neutral;"He who is the Glory of Israel does not lie or change his mind; for he is not a man, that he should change his mind.// 1Samuel 15:29"
Neutral;Choose our next figure kit! http://t.co/E0iKampVr0
Neutral;RT @chelseafootball: Guardian: Premier League: 10 talking points from the weekends action: Chelsea look the finished article in att... http…
Neutral;Could you use a bar cart in the office?http://t.co/LOFyWlkW3U
Neutral;Could you use a bar cart in the office?http://t.co/LOFyWlkW3U
Neutral;MTM Brownsville - Gateway: Hrs: 24 hrs/day 9/15/2014 POV Lns: At 6:00 am CDT, no delay 4 lane(s) open  Readylane: At 6:0...  #puentes2usa
Neutral;MTM Brownsville - Gateway: Hrs: 24 hrs/day 9/15/2014 POV Lns: At 6:00 am CDT, no delay 4 lane(s) open  Readylane: At 6:0...  #puentes2usa
Positive;"Thank you for the follow. I send greetings from japan. ＊Sweet dreams＊
Good night (*μ_μ)♪ http://t.co/wVfxMI5oVH"
Neutral;"RT @WorldWarZori: Real niggas birthday 😂😂 🎊🎉 

🎈 September 🎂
🎈 July 🎂
🎈 December 🎂
🎈 October 🎂
🎈 June 🎂
🎈 January 🎂
🎈 May 🎂
🎈 April 🎂
🎈 Feb…"
Neutral;"RT @WorldWarZori: Real niggas birthday 😂😂 🎊🎉 

🎈 September 🎂
🎈 July 🎂
🎈 December 🎂
🎈 October 🎂
🎈 June 🎂
🎈 January 🎂
🎈 May 🎂
🎈 April 🎂
🎈 Feb…"
Neutral;Really not replying
Positive;Happy 21st pretty girl!! @erikasamillano have a good one 😽💓
Positive;Finally wearing jackets
Neutral;"RT @MobilityShopUK: We stock a wide variety of #mobility &amp; #disability aids at any one time, all available for free next day delivery* http…"
Positive;Ready for this one #Ubud? Chocolate #froyo with all the toppings! http://t.co/5JmfM5kGdE
Neutral;RT @90spunkzarry: + being a fan is being here whenever they need us to be, being a fan is supporting them no matter what. being a fan is ab…
Neutral;With @valamoy, Firgiawan , and 5 others at Perumahan Staff PT KTS Palm Oil — https://t.co/6Hbxe09zeI
Neutral;RT @omglifehacks: The best way to get the right answer on the Internet is not to ask a question, it’s to post the wrong answer.
Positive;@dejamonet72 HAPPY BIRTHDAY TAYLOR 💕😘🎉🎉🎈🎈
Negative;I rarely visit chain bookstores.Their religion and spirituality sections have too many smiling celebrity preachers + pop justice books.
Neutral;$AHP - Ashford Prime Declares Dividend For Third Quarter Of 2014 http://t.co/2pTthUtuW0
Neutral;"RT @JEROGAL1: @zapata_painter @LoraShots @Lesgarcons75003 
Concerto pour demain ...
( Katharine Hepburn 1947 H Stradling ) http://t.co/irEl…"
Positive;Just completed a 0.08 mi walk with @RunKeeper. Check it out! http://t.co/uxAJi0xe9x #RunKeeper
Neutral;RT @besidewooyoung: RT @JunkayINT: [INFO] 2PM to appear on SBS MTV The Show on 9/23 instead of 9/16 due to the broadcaster circumstance. cr…
Neutral;RT @besidewooyoung: RT @JunkayINT: [INFO] 2PM to appear on SBS MTV The Show on 9/23 instead of 9/16 due to the broadcaster circumstance. cr…
Positive;RT @AndreaLove39NTP: Ive had a great time with Aubri in my room this weekend...im so ready to take her home...:)
Positive;@katedefiesta_ ahh okay☺️thanks💋
Negative;RT @ffsamin: when ur at the beach and your foot touches something in the water http://t.co/DQI483Gi03
Negative;RT @vinehumor: When I have to repeat myself... https://t.co/wG82q5U51I
Neutral;RT @LEAPeconomics: Getting control of energy - @AndrewFisher79 reviews new @fbunational pamphlet on public ownership of the big six http://…
Positive;@claytonbrooks @oaksworship we second that! Congrats. Always love what you guys bring
Negative;RT @_TrillSean: Please let this week fly by 😩
Positive;RT @10tequilaShots: It is ok not to be ok sometimes.
Positive;kindaa loving this natural look 💅 http://t.co/XjrDDL3Ut4
Negative;RT @kapsology: @narendramodi seriously need to change his script writer. http://t.co/DgyIfW1Oz1
Negative;@introskeptive Ugh fuckers.
Neutral;@CharliePrice_98 its still good to come top though, i think if we had walsh lomax and wilkin we would have a great chance of winning it
Neutral;stacked beneath a pentagonal roof canopy, the staggered program cascades across the site, f... http://t.co/RbBc1AWBfn via @DudleyFreedom
Neutral;stacked beneath a pentagonal roof canopy, the staggered program cascades across the site, f... http://t.co/RbBc1AWBfn via @DudleyFreedom
Positive;RT @FootballFunnys: Wayne Rooney has now scored (175) as many goals as Thierry Henry in the Premier League. http://t.co/RbtSpiKVGN
Neutral;@Rajkumarsays haha songs available in iTunes ani (via Apple Store)
Negative;She'll never know your story like I do.
Neutral;She'll never know your story like I do.
Neutral;RT @xoxo_dani94: Whenever I hear the song Reflection by Christina Aguilera, I always think of @xobrittcarr!
Positive;RT @xoxo_dani94: Whenever I hear the song Reflection by Christina Aguilera, I always think of @xobrittcarr!
Negative;Nothing like a good ole friendly wave from the man in the creepy molester van.  #HappyMonday
Negative;@nicolettexjb @justinbieber OMG NICOLETTE YOU JUST GAVE ME A HEART attack HOLY FUCKING SHIT but thanks babe
Positive;@CorpuzMarvinS whut. haha
Neutral;@iamannaceline fback? :)
Positive;@iamannaceline fback? :)
Neutral;Someone might try to persuade you that you're doing the right ... More for Virgo http://t.co/Eobm9SNcsm
Neutral;RT @LittleMix: Sunday Night at The palladium just starting :) Tune in too @ITV to see our performance!! X leigh
Neutral;RT @blackthought: The supreme accomplishment is to blur the line between work and play. -Arnold J. Toynbee
Neutral;Well alright I guess it's be mean to Kayla today
Neutral;Well alright I guess it's be mean to Kayla today
Positive;@mite72 @Patriotic_Me @ShareThis  Jut found a pic that is absolute truth!!!
Negative;4 days!!!!! 😭😭😭😭 #WWAElPaso
Neutral;not really
Negative;RT @ReIateToUs: Just because I let you go, doesn't mean I wanted to.
Neutral;You may be operating under the illusion that whatever you crea... More for Libra http://t.co/8b0ehgnQ4Q
Neutral;You may be operating under the illusion that whatever you crea... More for Libra http://t.co/8b0ehgnQ4Q
Positive;RT @seesomethingau: #Barcelona from above! What an amazing city! #Travel #TTOT http://t.co/o2zVyF8oSl
Neutral;BBC News - US and UK spy agencies 'have access to German telecoms' http://t.co/ScHbA8ZRBU
Neutral;Hannemann mounts return amid voters’ ‘unhappiness’ http://t.co/dY4mqxzUT9
Neutral;"Miss America contestant 'slapped a shark as a kid': Greatest living American? Probably.
During Sunday night's ... http://t.co/0bsImpiomo"
Negative;These hose aint loyal 🎶
Neutral;Canon News: Official: Canon EF 400mm f/4 DO IS II http://t.co/nLe1faUHBQ
Negative;why is it not raining plS I DONT HAVE THE STRENGTH TO GO TO SCHOOL
Neutral;@mcelhearn also yes.
Negative;"“@Baid_of_Spaids: I'm funny in person but not text”

You not funny at all"
Negative;RT @_Portland_: pain changes people, it makes them trust less, overthink more, and shut people out.
Neutral;RT @_Portland_: pain changes people, it makes them trust less, overthink more, and shut people out.
Positive;@estefania_100 have a nice day too 😊
Neutral;RT @Factsionary: Breastfeeding burns an average of 500 calories a day.
Neutral;RT @Factsionary: Breastfeeding burns an average of 500 calories a day.
Neutral;Where in #Manchester is doing the best #steak at the moment #AskTwitter
Negative;Addicted to autocross http://t.co/8sPYdFRbNP
Positive;LETS GET IT. first stats exam today.
Positive;Hehe alright :') — Owrayt http://t.co/QSsVwFmLOm
Positive;Only reason im going to school , cause Bae there 😂
Positive;RT @CAllwright: Stunning Frankfurt rights guide in. Well done team! http://t.co/mOnb2w2mkv
Negative;My legs are dead from jumping last night #pitprobs #concertprobs
Negative;My legs are dead from jumping last night #pitprobs #concertprobs
Neutral;So even though my great grandpa hates UT I'm touring there and might go
Positive;RT @MLB: The sea of red, the skyline backdrop ... all of this is glorious. http://t.co/9ADVNzFqYV
Neutral;Can Acupuncture Help Treat Depression? » Soothe | Pain and Stress Management | Acupuncture in... http://t.co/BWNrNBbGYE
Negative;Daniele Watts, 'Django Unchained' actress allegedly mistaken for prostitute ... - New York Daily News http://t.co/HPlb1pbfBM
Neutral;"I posted 5 photos on Facebook in the album ""Facebook &amp; Twitter Prizes!! &lt;3"" http://t.co/qplzclRoeL"
Neutral;"I posted 5 photos on Facebook in the album ""Facebook &amp; Twitter Prizes!! &lt;3"" http://t.co/qplzclRoeL"
Neutral;Starting another week ready for the weekend
Negative;I Can't Sign My Own Transfer Papers?  👀 😂
Neutral;#jobsite #jobs4u Senior Project Manager/Project Director http://t.co/NarlslIK2R #UKJOBS,#JobsU
Neutral;Photoset:  http://t.co/q7mcTjABTv
Neutral;Photoset:  http://t.co/q7mcTjABTv
Neutral;LIFT Intro: Avicii (VEVO LIFT): Brought... http://t.co/8ER7RfKdJf #TRUE #world
Neutral;LIFT Intro: Avicii (VEVO LIFT): Brought... http://t.co/8ER7RfKdJf #TRUE #world
Positive;@ewwnosmh @idgafrz but that character syafiq and thomas paling comel kan like i ship diorg so hard 💕
Neutral;Congrats @sweetg35! @1bastardangel picked your tweet as Tweet of the Day: http://t.co/1xcrF3xXKJ
Neutral;"🌸💭🍇💭💎

Luke Hemmings
from 5sos🍆

are you the sun?
bc you light up my
world every day.☀️

pls follow me?💙

ilysm🍉

@Luke5SOS

🍉💭💜💭🐠

luke"
Neutral;High Risk Credit Card Processing http://t.co/ZxG7kTKmMx
Negative;RT @AIanHangover: Deleting emojis off of someone's contact name because they don't mean shit to you anymore
Negative;RT @AIanHangover: Deleting emojis off of someone's contact name because they don't mean shit to you anymore
Negative;@xsmully yeah but its ignorant and stupid to make vastly sweeping statements thatvare for the best part untrue
Negative;"FL in the winter&amp;fall times has a tendency of feeling like the North Pole and satan's fire place."
Neutral;"FL in the winter&amp;fall times has a tendency of feeling like the North Pole and satan's fire place."
Neutral;Dream needs to be decorated.-Rhapsody
Positive;"Just let the hatred go, don't have anything against no one, be good &amp; love; love conquers all."
Neutral;I'm at Magic Kingdom® Park - @waltdisneyworld in Lake Buena Vista, FL https://t.co/JPeEQUVuzG
Neutral;RT @WTFKeezyMontana: Appreciate her before she leaves yo ass
Positive;"RT @Nashgrier: Get to see my Mom &amp; Skylynn for the first time in 3 months 😁"
Negative;This weather is no joke this morning
Positive;Mr.  Tirso cruz III and @zjanjaranilla  reunited #hawakkamay #HKPatawad 😍😍😍😍
Negative;Once watched a girl fall into a fountain while texting. All she cared about was that her phone got wet.  http://t.co/lL5mNjvGIK
Neutral;I see #oomf everywhere I go lol
Neutral;RT @YGwinnerPH: with their sunbae's consent :D http://t.co/4WmrHXv5iq
Positive;RT @YGwinnerPH: with their sunbae's consent :D http://t.co/4WmrHXv5iq
Negative;"RT @caballoviejo83: ""@gaypicturesblog: Beard ! Uffff #gaypictures http://t.co/iau9I6GMOM"" bellooo!!!"
Neutral;RT @ShayBunz_: Pray my little sister alright. http://t.co/CqfjbRsmp4
Neutral;RT @ShayBunz_: Pray my little sister alright. http://t.co/CqfjbRsmp4
Neutral;"@TheJadeandJohn More heavy rain and flooding possible in the southwest.
https://t.co/hw5ePFLzNJ"
Negative;RT @coble_zack: School would be 10 times better if it started at 10.
Positive;"💕🎶💕🎶💕🎶

Darren The Iconic Teen Prince 

x72"
Neutral;"🌷 @zaynmalik 🌷

        🌞hey sunshine🌞 

👑 can you take 2 seconds and follow me 👉 @_zaynslashes &amp; 👉 @z4ynie 👑 

🌸 thank you love🌸x8,492"
Negative;"RT @NOMOLOS_IRAME: ""@iEatLightSkins_: I just gotta accept the fact that things aren't gona be the same anymore"""
Neutral;Although you may start the day in a rather easygoing mood, a f... More for Sagittarius http://t.co/JzLtNfqXx5
Neutral;"RT @Hahm_EunYeon: 18. Boram is the oldest but look like the maknae 
#SBSPopAsiaTARA"
Neutral;RT @IGGYAZALEA: and on that note, I'm off to get a manicure. peaaaaccceeeeeee outtttttt *drops the mic*
Positive;RT @Isabella619Jane: @Cashsdrug aww thanks
Positive;I'd like to cure your Glossophobia! #abnwishingtree #sponsorship #aberdeen #business http://t.co/rw5JOpbNYm
Neutral;Good night
Positive;I appreciate those who appreciate me! #blessed
Neutral;#Qanda  You know lots of people want to earn a living - like artists who also contribute to our way of life.
Positive;PAPER! SNOW! A GHOST! - joey
Neutral;iPhone 6 vs Samsung Galaxy Alpha – Progress vs Stagnation - Load The Game: Load The GameiPhone 6 vs Samsung Ga... http://t.co/q4Wq1D4ldq
Positive;@JackyMax4 your hair is so soft
Neutral;RT @YoshikiOfficial: Miss you #Hide.. Will you be with us? #XjapanMSG #WeAreX! @TheGarden http://t.co/GXZDN3rsYw
Neutral;RT @YoshikiOfficial: Miss you #Hide.. Will you be with us? #XjapanMSG #WeAreX! @TheGarden http://t.co/GXZDN3rsYw
Negative;RT @marJalmonds: Sleeping is so hard when you can't stop thinking.
Negative;I Wanna Play Soccer Allllll Day Everyday 😩 But School And Work Is Just BLOWING IT 😪
Neutral;RT @Fox13Traffic: Caution: debris on the Bayside bridge
Neutral;"@lovelym_slife c'mon,,,,seriously,,whats in ur wallet ""? Will u share? bxbz8g@gofundme.com,,,,,nyty-nyte http://t.co/P8z5XUxTWq"
Neutral;Yoga festival comes to Canalside - WGRZ-TV http://t.co/15VVzpMq8q
Neutral;RT @AnsarAAbbasi: TuQ did well to withdraw currency related illegal call. He should now roll back his illegal Dharna as well
Neutral;add photo i think @niallthesadist
Neutral;add photo i think @niallthesadist
Negative;RT @FactsGuide: Don't let someone else's opinion of you become your reality.
Neutral;"@jipye Mist &amp; drizzle up here on Tyneside !?! x"
Neutral;RT @WomanDoItAll: Some people come in your life as blessings, others come in your life as lessons.
Neutral;@iamjadehills TOOT
Neutral;Vizzywig 4K App Enables 4K Video Recording on Your iPhone 5s for $1000 http://t.co/KJ3BNlIdRc
Neutral;Vizzywig 4K App Enables 4K Video Recording on Your iPhone 5s for $1000 http://t.co/KJ3BNlIdRc
Negative;RT @TFBible_: So true! http://t.co/iXdsM2xn1n
Positive;@NoahsBlueRose You're welcome, thanks for your follow!
Positive;@NoahsBlueRose You're welcome, thanks for your follow!
Positive;your child is 11 years old there's no need to park your car and walk him into the school
Negative;your child is 11 years old there's no need to park your car and walk him into the school
Positive;"Happy Birthday, Agatha Christie! We're celebrating with 1/2 price SALE on Murder on the Orient Express Boomerang! &gt;&gt; http://t.co/KbixqrquDN"
Neutral;RT @BlinkX90: $AVNR  Positive Phase II Trial Results for AVP-923 in Treatment of Agitation in Patients with Alzheimer's Disease http://t.co…
Neutral;RT @BlinkX90: $AVNR  Positive Phase II Trial Results for AVP-923 in Treatment of Agitation in Patients with Alzheimer's Disease http://t.co…
Neutral;Today's soups are White Cheddar Poblano or Chili! Our  favorite is mixing them together, so come in and grab a cup or bowl!
Positive;Today's soups are White Cheddar Poblano or Chili! Our  favorite is mixing them together, so come in and grab a cup or bowl!
Neutral;"RT @Info_TTW: TT WW 05:35 ↑ :

5.#ลัคกี้แฟนเป็นคนตลก
6.DANIELandKATHRYN The Unkabogable Tandem
7.Always Smile LOISA"
Neutral;"RT @Info_TTW: TT WW 05:35 ↑ :

5.#ลัคกี้แฟนเป็นคนตลก
6.DANIELandKATHRYN The Unkabogable Tandem
7.Always Smile LOISA"
Neutral;RT @neverjessie: If male video game characters were dressed like female characters http://t.co/QrQvENBNBM
Neutral;@Mazzi_Maz @hernameisbanks please follow😩 http://t.co/IHSzVJ3E8K
Neutral;@Mazzi_Maz @hernameisbanks please follow😩 http://t.co/IHSzVJ3E8K
Positive;RT @jakemiller: IPHONE 6 PLUS OFFICIALLY ORDERED ✔️
Positive;RT @jakemiller: IPHONE 6 PLUS OFFICIALLY ORDERED ✔️
Positive;Happy Birthday @CeceNoStockings. You're beautiful. God bless you and that lovely daughter of yours and i wish you nothing but happiness.
Neutral;@AKenyanGirl hehe my collegue just warned me about walking in there with less than 10k #TweetYourCaramelBills
Neutral;"RT @GrandSlamEvents: *SEPT 2014 (15)* Retweet this to enter our £20 Amazon voucher competition (T&amp;C on website) http://t.co/TUfb2tOHLT via …"
Neutral;"""@timesnow: It's upto Pakistan to bring criminal like Hafiz Saeed to book: MEA""

Sir jhukne nahi denge?"
Neutral;@syasyaniwaaxo keep t
Neutral;@syasyaniwaaxo keep t
Negative;I had a feeling this cow would come in today so I movie the chair downstairs
Neutral;@BaSedVee my last rt .
Neutral;@JeremyGeorge23 i know right! lets make sure everyone knows it too, share it everywhere! #TeamPresentMinds #PresentMinds #PDCmusiclabel
Neutral;@musicthanx who got u mad?
Neutral;Bread Winner ... #poodah tweet
Neutral;"@kapoaurora @ArianaGrande http://t.co/TScgBuktSv  Please RT ifu want this,and write your opnion.&lt;3"
Neutral;RT @dwell: Is this family home in #LosAngeles too minimal, or just right? http://t.co/QdDWJvINxO http://t.co/n7GVn5fcWA
Neutral;RT @dwell: Is this family home in #LosAngeles too minimal, or just right? http://t.co/QdDWJvINxO http://t.co/n7GVn5fcWA
Positive;@158817i youus welcomee my girl! 💞👌
Negative;RT @thabestvines: humiliation 😂🙌 https://t.co/87r6uXLefD
Neutral;RT @thabestvines: humiliation 😂🙌 https://t.co/87r6uXLefD
Neutral;@amirulsyahmi98 alright
Negative;why is it always like people bore me and then I again open my books...! #Psycho
Neutral;8th spot NW! Boom panes! • Nash Aguas Our Loving Prince
Neutral;8th spot NW! Boom panes! • Nash Aguas Our Loving Prince
Neutral;Collision:  #Hwy410 SB at Queen St, Brampton:  2 vehicles blocking the right lane, no injuries, tow truck at scene
Negative;OMG THEY'RE AREN'T A MONOLITH.
Positive;RT @Alsaadi_Wisdom: [Shamsuzzaman] said: A Sign of the will for Lord [the holy king]: is a Prevention from the hindrances of life, and from…
Negative;RT @SoleHimself: When you not payin attention and the teacher calls your name 😂😂😂 http://t.co/Xg2top5mj4
Neutral;RT @SoleHimself: When you not payin attention and the teacher calls your name 😂😂😂 http://t.co/Xg2top5mj4
Neutral;RT @onedirection: UK! 1D's FIRST single #StealMyGirl, from the new album #FOUR, is on pre-order right now. Out 19th October in the UK! http…
Positive;@MercedesAMGF1 Welcome to the #BestTeam family Pascal!!! All The Best for the future...
Positive;@MercedesAMGF1 Welcome to the #BestTeam family Pascal!!! All The Best for the future...
Negative;You are such a... I dunno what to say.
Neutral;You are such a... I dunno what to say.
Neutral;one person followed me and 2 people unfollowed me // automatically checked by http://t.co/mrOsrb3Nqd
Neutral;Is he doing it out of spite? Another beheading, another Obama golf game. Even Piers Morgan weighs in -... http://t.co/ezzpKaFWmj
Neutral;Is he doing it out of spite? Another beheading, another Obama golf game. Even Piers Morgan weighs in -... http://t.co/ezzpKaFWmj
Neutral;@idreamofdelena HAHAHA my email was locked out so thats why i haven't sent them yet
Negative;I just don't know what it is. I don't find myself interesting enough to constantly post my boring thoughts lol
Positive;RT @FreeTopher: Being loyal is fun to me....Its ME and YOU against the world ...Whats more fun than that ? 💑👊
Positive;RT @FreeTopher: Being loyal is fun to me....Its ME and YOU against the world ...Whats more fun than that ? 💑👊
Neutral;QA/QC Engineer at Emerson http://t.co/KONheVajTw
Neutral;House agrees to oil lifting target of 900 thousand bpd http://t.co/LOmrKCAR12
Neutral;"RT @RahnDayYar: Dear Facebook  : 
                      Feelings are to express, not to tag with others.

                    sincerely you…"
Neutral;Dat and I are getting breakfast to make this work day less painful
Neutral;Dat and I are getting breakfast to make this work day less painful
Positive;RT @dailytxtmsg: Love your parents. We are so busy growing up, we often forget they are also growing old.
Neutral;RT @dailytxtmsg: Love your parents. We are so busy growing up, we often forget they are also growing old.
Neutral;RT @RelaxAlax: When the hypest of moments come, so do the gifs http://t.co/A5ZLFote2T
Negative;Just got dressed an did my hair for no reason cause my moms knocked out 😑
Negative;RT @fucktyler: IF YOU PUT AS MUCH ENERGY INTO LIFE AS YOU DO BLUNTS YOU WOULDNT BE SUCH A FUCKING LOSER AND YOU WOULD ACTUALLY HAVE SOMETHI…
Neutral;Cisco 3750 Super Switch StackWise Configuration Cisco StackWise and Cisco StackWise Plus technologies ar.. http://t.co/d6XaNbtqBf
Neutral;"K is K ""@E_TWINZ_: Hoe na Hoe ""@maghwere: Pussy is pussy ""@iRock_LV: MONEY is MONEY..."""""""
Negative;If your fingernails are painted but not your toes, get away.
Neutral;RT @softmodeling: There are now thousands of public UML models available at http://t.co/PrXNnHKBxt http://t.co/b1HuKPcVVK via @softmodeling
Neutral;@rachelmakenziee but I won't have too much work to do and I'm not too bad am I?
Positive;"RT @PointlessBlog: This morning I was lucky enough to go on BBC Breakfast &amp; talk about my YouTube videos/Book! http://t.co/uJed2wtjIy"
Negative;Money don't make yu real .,
Positive;God is always good.
Neutral;if you don't think this guy is cute I think you have eye problems #NationalCalumHoodDay http://t.co/rj1GawKiQW
Positive;Waves x Joey BADA$$
Positive;@Steph_Waring It's all about having the right people around you...
Neutral;RT @JohnFromCranber: Defense of Civilization Against #ISIS: A Coalition of The Unwilling and Incapable Being Lead From Behind by The Incomp…
Positive;@1DWhereAbout He dances like a 3 year old :)
Neutral;RT @dstanghini: Changes can not come fast enough. #Autism #CDCwhistleblower #hearthiswell  When Fiction is Fact: Autism War and  http://t.c…
Positive;I am broadcasting live at http://t.co/RiHtQ5dQgy come and check it out!
Neutral;I'm wearing Harry's invisible cloak
Negative;Psycho moves 😳 #StrawberryLane
Negative;Psycho moves 😳 #StrawberryLane
Positive;Invictus games 👍👍
Positive;Good hair day ☺💁
Negative;"RT @childhoodrock: When i am sleeping in the class and suddenly teacher ask me a question 
I m like ?? http://t.co/SpKrhAKVeV"
Negative;Thailand deaths: Two British tourists killed in Koh Tao http://t.co/b51Eun7vr5 Via @Abujamedia_net
Neutral;Blueberry (and Baret) in France: From rescue pup to muse http://t.co/EBIFoT7lKs #pets
Neutral;Blueberry (and Baret) in France: From rescue pup to muse http://t.co/EBIFoT7lKs #pets
Negative;RT @lilduval: When you stunt on Instagram you know people gon be looking for that when they see you in person right? So what's the point?
Neutral;1/2 Also speaks directly to Western citizens - Why the Islamic State brought beheading videos back http://t.co/RJBWMEimAz via @MiaMBloom
Neutral;Interesting http://t.co/d3eHfbygwT
Negative;RT @TheMattEspinosa: I don't understand our conversations sometimes @jackgilinsky http://t.co/BQ23q3EFRo
Neutral;"""@breeenay__: My aunt on go !""👀"
Neutral;You may be operating under the illusion that whatever you crea... More for Libra http://t.co/aNuTfhGLRM
Positive;Even after all that time well it clicked just like before, maybe a little more ♥
Neutral;He knows he can't come in so he just waits at the door until I get up to get them food http://t.co/qOLn68p0q7
Negative;Fucking shmurda she wrote
Negative;Why the hell is it raining a lot? We live in Brownsville, Texas not Seattle, Washington.
Positive;it's good morning text time 😌😬
Positive;RT @NiallOfficial: The one and only @ItsJamieScott 's new album is available for pre order, it's amazing ! http://t.co/SDa42dThbw #myhurric…
Negative;"RT @VonMelo: !!!!! ""@HellOfAMIXTURE_: I can't go back to sleep for shitt !"""
Negative;Personally warning anyone who has to see me today. I look like shit ✌️
