opiniao;tweet
Positive;"RT @SoliaPensarQue: Aprendí que un ""TE AMO"" no significa nada hasta que te lo demuestran.♥"
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Neutral;Los logistas son fundamentales en los proyectos de #MSF. Conocé este perfil http://t.co/R0izx3yqHO
Negative;Tres #logrosK en 10años de gobierno : #inflacion del 20% #inseguridad desenfrenada y control del 80% de la prensa
Negative;Benitez cae en la pelotudeces que te vamos hacer por que va correr sangre
Negative;Que patética la gente felpudo que se deja llevar x mentiras de alguien carente de cerebro!au revoir péronnelle
Neutral;RT @TECS27: Plan Patria Segura con doble intención:Aparenta proteger al pueblo pero quiere proteger al régimen dela reacción popular ante t…
Neutral;"RT @cerati: Nuevo parte médico.
https://t.co/UM06fqLJpi

Gracias a todos por el permanente apoyo."
Neutral;"""MÁS INCLUSIÓN SIN BULLYING"" Lanzamiento de la Campaña Nacional de la CHA este 17 de Mayo! http://t.co/FAAnsbPa9z"
Negative;RT @sebas_bs: Yo antes iba al quiosco con $2 y volvia con coca, pringles, chicles beldent, ahora ya hay mas camaras de seguridad
Negative;Que bueno que a Cristobal Lopez le vaya tan bien,no?como a Wall Mart...
Negative;Pobre Diana Conti,en este momento está llegando al Pirovano, después de decir que pone las manos en el fuego x Kristi y x ÉL xq son honestos
Negative;#ClarinGolpista , genera paranoia ,fogoneando teorias a traves de sus pseudo periodistas desestabilizadores,q inventan y se desmienten solos
Positive;Que te despierte el telefono , pero con una buena noticia es una buena forma de arrancar el día #BuenDía
Neutral;RT @SoliaPensarQue: Lo prohibido siempre tiene un sabor especial.
Negative;Diana Conti tira que se va a debatir lo del aborto. Pone las manos en el fuego por Cristina pero no la conoce se ve.
Positive;Que rico esos picos ♥.♥
Positive;Me dan ganas de estar con vos, no te das una idea de lo que te extraño u.u
Neutral;RT @juancurutchet: @alecorluq @GuillermoLipera @mariquitad Empieza la batalla judicial contra la reforma inconstitucional de la Justicia
Positive;El colmo del carnicero. Vivir en una casa tipo chorizo.
Positive;RT @Lucaballito: @Gabylevinas no hace falta defender al grupo clarin para estar en contra de la intervencion
Negative;@wwnicolas hola nico. En el edificio carabelas hay una boveda dijo ayer. Roberto garcia. Hay of de L Baez ahí dijo. Pueden ampliar? Abz.
Negative;"""@rialjorge: ""Clarín es destituyente. Esta enojado x q no tiene un títere en el gobierno"" Diana Conti/vos sos un títere grasa sucia, bañate!"
Neutral;Política y caridad http://t.co/zwvvqZG74k
Positive;"""Hoy desperté en una tierra redonda y seca. Nunca soñé que tus ojos siguieran aquí"" El último rayo de sol #lacancióndeldía"
Positive;RT @aetchebarne: La Justicia se está dando vuelta, se rebela al gobierno... Señal de cambio de tiempos políticos.
Neutral;@jaimebarrera3 ¡Escuchanos este miércoles x AM 1270 Radio Provincia a las 21 h.!  @realedixit     #100programasJA http://t.co/0KcZ2Ji2iR RT
Negative;Que mal me siento la puta madre.
Neutral;RT @aetchebarne: Sugestivo: 80% d la Cámara Federal en lo Contencioso Administrativo, tribunal muy cercano al Gobierno, falló... http://t.c…
Neutral;@anamaasyoga lanata estamos con vos y con los trabajadores de canal 13 y clarin amenazados
Positive;Duro reclamo del campo: “No pedimos una devaluación, sino que saquen las retenciones” http://t.co/AVqSUZHIuJ
Positive;RT @fjueguen: La Justicia anuló las multas que Guillermo Moreno queria imponerle a las consultoras privadas que miden la inflación. #mordaz…
Neutral;Increíble que gigantes como San Pablo, Olimpia, Corintians apelan siempre a estas cosas. Ojalá los pasemos por arriba!!!!
Positive;La Biblia no tiene pronósticos, tiene PROMESAS!!! (Que se cumplen!!!)
Positive;"""El sol solo es el sol si brilla en mi, la lluvia solo lluvia si me moja al caer"""
Neutral;"RT @cristianritondo: Mediante el prog ""La Legislatura y la Escuela"" los chicos asumen el rol de legisladores y debaten proyectos propios. h…"
Negative;RT @Castelopio: La vida es eso que pasa mientras pagás el mantenimiento de la parcela en el cementerio privado, hasta que un día vos no la …
Positive;Si dios, por fin. @Makibelen ya tenemos las entradas para la despedida del #Burrito gracias gracias. Te amo te amo
Positive;El amor es el disolvente para los corazones más duros. #SaiBaba ¡Buen día!
Neutral;Me tocaba el pelo,me abrazaba,se me apoyaba en el hombro,que forros que sos mis compañeros que le decían que lo haga
Neutral;@rialjorge Nestor lucho tanto contra las corporaciones que firmo la muerte de Multicanal a manos de débil CABLEVISION #ContiComparti
Negative;Para mi el mayor índice de contagio de HIV y enfermedades de transmisión sexual es a través del sexo oral, nadie se cuida.
Neutral;@Guatsap40 #CosadePendejos la mayoría de los rugbiers tienen una papa en la boca que no se les entiende nada jajajaja
Neutral;"RT @morandolive: ""lo quiero a Scioli pero no daria las batallas que dieron Néstor y Crisitina, como luchar contra las corporaciones"", Conti…"
Neutral;Jajaja! Me pasó varias veces! RT @ChisteTipico Estudiar acostado y quedarse dormido a los 10 minutos
Neutral;RT @PrensaAAAJ: #AAAJ. El cronograma podría sufrir modificaciones. De ser así se informará día a día el horario y lugar de donde entrenará …
Neutral;RT @LegisCABA: 18h Salón San Martín la Diputada Lubertino organiza el acto de Declaración de Personalidad Destacada de la Cultura a la Sra.…
Neutral;Aclaración: En Misiones las Farmacias General Paz no tiene conflicto con sus empleados y cumple con la ley laboral http://t.co/oJWlLWlfjv
Positive;#LaPlata el domingo sumate al festival de ayuda al H. Español en el Coliseo http://t.co/FpQHiOWvH9
Neutral;"RT @mx90d: Amiga que trabaja en Clarin: ""La intervención es inminente""  RT por favor , cc @GuilleLobo"
Negative;Mortalidad infantil en CABA: Números en el sube y baja. http://t.co/nEOz95WE4E cc: @CPDcaba @P26jcapital @FTNyP @jplacampora @PeronismoPM
Neutral;RT @andyfreire: Querés conocer más sobre el caso de #EmprendedorismoSocial de la Escuela Taller Fátima que vimos en @bairesdirecto - http:/…
Neutral;RT @juanchoagosto: Muchísimos funcionarios están en el Congreso sobre Democratización de la Justicia y algunos medios no fueron a cubrirlo.…
Negative;RT @_Lauchinia: Matemáticas puta...
Positive;Todo lo que tenga que ver con River me alegra la vida
Positive;No siempre lo que se hace es lo que uno quiere. Pero por el otro lo hacemos. #enbuscadelafelicidad. #teamofuerte.
Neutral;"RT @arirodriguez71: Ronaldinho. ¿Un sueño? ""Ganar un Mundial en mi país"". ¿Y retirarte en ganador? ""No, seguiré. Si es posible, hasta los 4…"
Negative;@AntonioAmarildo @lanacioncom Repsol consiguió endeudamiento + barato de su historia. Nosotros que teníamos la vaca atada, ahora está muerta
Positive;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;"Te invitamos a conocer los Bosques de Palermo 

Compuesto por 25 hectáreas de plantas, bosques, lagos y... http://t.co/wRzrXALWrC"
Neutral;La gente siempre critica sin ver primero sus errores.
Neutral;#LogrosK el tren bala, el otro dia lo tomé y llegué en un milisegundo a #laconchadelalora
Neutral;"#ArgentinoB - Nos faltan solo los goles de:
#AHZapla (Jujuy) -  #SanLorenzoAlem 2 : 2 
#Mitre (Sgo) -  #Sarmiento... http://t.co/JBYmOUhxu8"
Neutral;tenemos fecha para el tercer seminario de transgenicos, 8 y 9 de agosto, mira la lista de alimentos con OGM y sin OGM http://t.co/9a5S0lp2sq
Positive;RT @FranConca: Yo no entiendo como haces para que te extrañe tanto
Neutral;RT @miguelverdun: Macri: “No hay razones para intentar intervenir el Grupo Clarín”
Neutral;RT @agustingarzon: RT @Abogados_PRO: Cuatro salas de la Cámara del  fuero Contencioso Administrativo Federal revocaron las multas a consult…
Neutral;RT @Lucaballito: @Gabylevinas no hace falta defender al grupo clarin para estar en contra de la intervencion
Positive;Me acuerdo la emocion d karen cuando contó que fue al concierto de super junior. luego le conté cuando fui a ver a los Jonas.
Positive;los problemas los Tenes con vos misma, a veces hace falta pensar que es lo que tenes y queres y no tanto en que no te dan.
Negative;"""@rialjorge: ""Queremos la expropiación de Papel Prensa porque es una empresa mal habida"" Diana Conti x @radiolared"" Expropiemos la #BovedaK!"
Neutral;Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http://t.co/ysJKdjgMJe
Positive;RT @caroladereche: Vivirlo con vos para mi es la gloria
Negative;@aliciakirchner y ustedes son los que piensan por el pais? o piensan por las valijas que se llevan?
Negative;Lo hicimos ante el cepo publicitario contra Moreno, lo ampliamos a Echegaray por discriminar a los medios en una moratoria
Neutral;RT @drapignata: ¿Querés ver a CFK presa? #Pignata2015
Neutral;@alertatigre Seguimos Buscando a Luna se perdió el sábado a las 19hs en Estrada y Picasso http://t.co/FWJr0hfpOv @marceOzz @SergioMassa
Neutral;FUTBOL PROFESIONAL Torneo Final Fecha 14 #QuilmesAC – Newell`s. Sábado 18/5 a las 18.30hs. Arbitro a confirmar.
Neutral;Nokia presentó su smartphone Lumia 925 http://t.co/WPB2wVISz8
Negative;Página/12: Desalojo con gases lacrimógenos al estilo PRO http://t.co/g6DRvhbCYK
Neutral;"RT @Riverplatecom: Lanzini: ""Sería bueno que venga D'Alessandro"" http://t.co/PezmDBhaNm #riverplate"
Positive;"▶ AHORA 

La ex secretaria de Néstor , Mirian Quiroga esta entregando a los tribunales a declarar"
Neutral;RT @mstupenengo: NY pide ayuda a la tecnología ~ #TeMuestroNYC ~ http://t.co/MNwK3xuUWR http://t.co/lYYNfjrdaa
Positive;“Tus ojos dibujan una eternidad” como me gusta verte caminar asi.
Neutral;Es horrible cuando alguien te dice algo, y te vienen las lágrimas, y haces fuerza para no llorar. Y bueno así.
Neutral;Les paso un artículo interesante nuestro @Empatia_comu :sobre las herramientas efectivas para la comunicación 2.0... http://t.co/1pYNc5wI4F
Negative;La trampa que esconde la nueva reforma judicial http://t.co/BVO2TceqQ5 vía @fortunaweb
Negative;El sector turístico ha perdido hasta 600.000 empleos en... http://t.co/TQcEQcyAjz
Neutral;RT @cronicaweb: Angelina se sacó los pechos para evitar un cáncer http://t.co/JgArL6Ryq6 #ContentaPorLoHecho #LeDoyHastaSiendoLisa #DameLas…
Negative;RT @GustavoPatera: Diana Conti descartó a Scioli como sucesor de CFK  http://t.co/z6bdE7CnUo #rp
Negative;Odio la espera de la UOM... E Ivan no atiende la caja que me toca a mi, como para que pase mas rápido :(
Positive;RT @PinedoFederico: Hemos hecho una denuncia penal contra quienes atacan a los medios, por limitar la circulación de prensa y atacar la dem…
Neutral;No hay una ruta más deseada, que la que lleva hasta tu piel...* #ciroylospersas
Positive;@czmechita y tú sabes que tampoco te dejaré,NUNCA! gracias por sacarme una sonrisa siempre Yayi! Te amo infinitaameenntee!
Positive;UE debe regular #Internet p/proteger derecho del usuario a la intimidad http://t.co/o5R8xNhiEZ Asesorese p/proteger #datos en #redessociales
Positive;La educación es como una erección, si la tenés, se nota.
Negative;[FÚTBOL] Por su lesión, Messi llegaría con lo justo a los partidos por Eliminatorias. No jugará por tres semanas http://t.co/h1uxGqgUWv
Neutral;RT @Rock_and_Pop: Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http:/…
Negative;MaTba: Trigo Julio sigue su escalada y sube u$ 6,5 ubicándose en u$ 318 - Vean gráfico últimos 30 días http://t.co/ghznM0fgkt
Negative;RT @ladivagante: Venezuela importa gasolina, y nosotros seguramente vacas en algún momento. Viva la Robo-lución, carajo!
Neutral;#BBLive Servicio de BlackBerry Enterprise 10 puede gestionar cualquier dispositivo: Thorsten Heins @TyNMagazine @TyNMobile
Neutral;"#HambrientoDeDólares ""Los viajes de argentinos en busca de dólares, según la BBC"" http://t.co/FSBMMkiI4k vía @lanacioncom"
Negative;En serio nos vamos a quedar viendo como estos aprendices de Hitler intervienen Clarin sin quemar todo?despues no nos quejemos,FORROS!!!
Positive;RT @SoleGagaSG: TENGO TANTAS GANAS DE VIVIR Y MUERO DE AMOR!!!!
Negative;@foier @JuanFaerman no es que los desacredite una postura. Desde el vamos los desacredita a ambos el solo hecho que estén hablando de esto.
Neutral;@Red_M_Deportiva Hola Nos Darias Un RT?? Informamos sobre Futbol Latino y Latinos en el Futbol Europeo. Gracias.
Neutral;La tapa de la mañana que armamos con @rodrigolussich que genera ruido en el ambiente. Los desmentidores a pleno http://t.co/APQHlRDBdJ
Neutral;RT @Infotechnology: Nokia presentó su smartphone Lumia 925 http://t.co/WPB2wVISz8
Neutral;RT @Infotechnology: Nokia presentó su smartphone Lumia 925 http://t.co/WPB2wVISz8
Neutral;"RT @Velez: Gareca confirmó el equipo vs NOB: Sosa; Peruzzi, Sabia, Dominguez y Papa; Allione, Gago, Cerro e Insúa; Copete y Pratto."
Positive;#PeriodismoDigital: El @cfpd_udg ofrece curso online sobre #ÉticaPeriodística ▸ http://t.co/426zLrpdfG
Neutral;RT @Rock_and_Pop: Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http:/…
Neutral;RT @Rock_and_Pop: Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http:/…
Neutral;Me gustó un video de @YouTube http://t.co/K38wc6rFBH John Lennon - Instant Karma-Offical Video-HQ
Negative;Laboratorios alertan sobre el aumento de cadenas de farmacias y sus efectos negativos en Latinoamérica http://t.co/tiLnJ1ktqm
Neutral;RT @porliniers: El atajo al rating no es el talento, es el morbo. La gente no elige mirar esos programas, no pueden evitarlo. #Comounperrom…
Neutral;"En art 111 hubo un ""curioso"" olvido de hacer ejercer, la ley, sobre el cuidado de el madio ambiente y los trabajadores rurales #pacoconduce"
Neutral;"En art 111 hubo un ""curioso"" olvido de hacer ejercer, la ley, sobre el cuidado de el madio ambiente y los trabajadores rurales #pacoconduce"
Neutral;@AvonArg cuenta con 350000 vendedoras independientes en todo el país
Negative;A veces creo que nadie me conoce, y eso me hace sentir triste, pienso que lo mejor es estar sola pero es feo cuando el silencio es tanto.
Negative;A veces creo que nadie me conoce, y eso me hace sentir triste, pienso que lo mejor es estar sola pero es feo cuando el silencio es tanto.
Neutral;"#Caruso Lombardi tiene la chance de dejar de ser conocido como el ""vende humo"" y ser ""El Dt que mandó a la B a #Independiente"". Podrá?"
Neutral;#CASLA #SanLorenzo La dirigencia ofrecio renovarle el contrato al DT Pizzi,q venceria en octubre.Todo parece que se va a hacer la renovacion
Positive;Si el amor se cae , todo alrededor se cae.
Neutral;RT @GreenpeaceArg: Más de 263587 personas ya pidieron que no permita la minería en la Reserva San Guillermo: http://t.co/irNJoAulN6 http://…
Neutral;Nota de @FabianFPeralta @maluisastorani @gmilman para que se trate #LeyFertilizacionAsistida en Com Salud @DipChieno http://t.co/2BdjpeDd4j
Neutral;"RT @cristianritondo: Mediante el prog ""La Legislatura y la Escuela"" los chicos asumen el rol de legisladores . http://t.co/orhJQtim7k"
Negative;Me violenta ver que ya todos empezaron a sacar y yo no
Negative;RT @lanacioncom: El empresario K Cristóbal López compró el 51% de Petrobras Argentina http://t.co/dhEZwQuPya
Negative;Me voy a ver a mi perro que esta enfermo, y yo aca tratando de sacar unas entradas de mierda.
Neutral;No existe culpabilidad, por grande que sea, capaz de cambiar el futuro.
Positive;Enfrenta a tu miedo y este desaparecera!!!!
Neutral;"VÉLEZ RADIO FÚTBOL. Por AM 990 Radio Splendid. ""Transmisión Oficial"" Vélez Sarsfield vs. Newell´s. Miércoles 15 de mayo a las 19.00 hs."
Positive;@S_Libre @ucrmardelplata YA? Reforma Judicial: La UCR llevó el caso a la ONU y el Mercosur http://t.co/x3FNsw2PZm /Se hizo en la justicia tb
Neutral;"&lt;3 // Doodle oculto de Google homenajea los 37 años de Breakout de Atari  http://t.co/ZiZw4BJftE vía @latercera"
Neutral;@NoticiasRCN por qué motivos? Riñas callejeras? Se esta volviendo a la delincuencia en las ciudades o mejor se despertó siempre ha estado
Neutral;Acá les dejo el link a Random Access Memories, el nuevo disco de Daft Punk, para que saquen sus propias conclusiones. http://t.co/oclAHAyqgd
Positive;RT @ladivagante: No estoy de acuerdo con lo que dices, pero defenderé con mi vida tu derecho a expresarlo. Voltaire #NoEsClarínEsLaLibertad
Neutral;RT @cburgueno: Lo que no se haga voluntariamente se hará por mecanismos legales. Diana Conti en @radiolared con @rialjorge sobre Papel Pren…
Neutral;RT @Rock_and_Pop: Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http:/…
Positive;RT @MARC0SBRAMBILLA: saber ganar es también retirarse a tiempo...
Neutral;RT @VeronicaPerio: y si arman carteles defendiendo a la libertad de prensa, no nos olvidemos de @LuisGasulla. el también es amenazado por p…
Neutral;RT @dmecca1: La asamblea de Trabajadores d AGEA-Clarin voto rechazar la posible intervención de la empresa por parte del Gobierno http://t.…
Neutral;Las proteinas aportan 4 kcal por gramo,la mitad que las grasas! eso sí que es una buena inversión
Neutral;¿Cómo usar la tecnología a favor de nuestra empresa? http://t.co/08HN4OxZHV
Neutral;Trotan los titulares, táctico los suplentes y Vargas, Morel Rodríguez y Tula entrenan aparte. http://t.co/m4S7DEGfdk
Negative;Le voy hacer un trabajo a esas personas que siemrpe tiraron mala onda(?) van aver ahre Putos!!!
Neutral;@gustacorvalan El corazón azulgrana no se rompe, se fortalece Tío Cuervo,jajaja Abrazo Militante kuervo para Ud.de una Yegua Terka y Kuerva
Negative;@AlbertKills1 Para nada, sino que comparaba la situación con la de refugiados africanos que deambulan de aquí para allá
Neutral;RT @porliniers: El atajo al rating no es el talento, es el morbo. La gente no elige mirar esos programas, no pueden evitarlo. #Comounperrom…
Neutral;Porq el viernes no voy a ruta???? Yo queria igual tengo el 15
Positive;@Rock_and_Pop FUERZA CERATI !!!!!!!!!!!
Positive;RT @crissbarrera: Me mataste con Nessun Dorma, aunque ame escucharlo por Pavarotti, me emociona mucho. GRACIAS @ylaradio @ardelaciudadok mi…
Positive;Tigre y el Ente Patagonia Argentina juntos por el turismo http://t.co/gXWIqpjeAC
Negative;Ahora que no tengo el arito de la nariz me quedo un re aujero
Neutral;@PRETOAf HOY Martes 19 Hs Ella y Plana Mayor,en la Universidad d LA MATANZA, LA GENTE SE CONVOCA A LAS 18hs Plaza San Justo Para Repudiar.RT
Neutral;Me acabo de despertar, pero pienso seguir durmiendo
Negative;RT @cburgueno: Está claro que Clarin es destituyente. Diana Conti en @radiolared con @rialjorge
Positive;RT @mstupenengo: Frase de hoy: Cuando se pierde la humildad del corazón, se pierde todo.
Neutral;"RT ""@lanacioncom: El #GAFI objetaría la ley por contradecir los principios antilavado, por @mkanen http://t.co/K5bHcEuxDu"""
Neutral;@Ovacional Hola Nos Darias Un RT?? Informamos sobre Futbol Latino y Latinos en el Futbol Europeo. Gracias.
Neutral;"Formación docente en Finlandia #edu20cap
http://t.co/hEYUCjVBd8"
Positive;#GraciasDonPepe, xq se puede ser un club honesto, limpio y ejemplar!! ese amor x Velez que tenias lo trasmitistes a generaciones!!!!!
Negative;Ahi va Cristobal Lopez comprando Petrobras. Ahora entendi porque Dilma y Cristina se reunieron el otro día. Los negocitos llamaban.
Negative;La bronca que tengon ahora no me la saca nadie
Neutral;"MICROS. ""Acompañá a Vélez a Mendoza"". Con motivo del encuentro a disputarse por la 14º fecha del Torneo Final 2013 ante Godoy Cruz."
Positive;Se trata del primer gran triunfo de la Selección Argentina ante una potencia europea y nada manos q vs Inglaterra, los inventores del fútbol
Neutral;RT @gcba: Aquí encontrarás toda la info centralizada sobre los cortes que afecten al tránsito: http://t.co/R5jhp3RCa1
Neutral;@whead @dnofal ¿en primaria? Mi mujer hace 30 años tiene los grados mas chicos.Y a veces se le hace cuesta arriba...
Negative;ni por las tres lucas que debo de monotributo me persiguen tanto como por los regalos oficineros
Negative;Al limite de explotar
Neutral;#POLÍTICA. Macri busca candidatos para la Magistratura http://t.co/looEHYbxcU
Neutral;@radiomitre que pasa si el 46 % no pagamos x tres meses los impuestos , arba, ing bruto, o ganancias, o monotributo?
Neutral;RT @rayovirtual: “No me gustan ni los chicos ni los animales porque son competencia desleal.” Federico Peralta Ramos
Neutral;RT @juancurutchet: @alecorluq @GuillermoLipera @mariquitad Empieza la batalla judicial contra la reforma inconstitucional de la Justicia
Positive;RT @DaniSantibaniez: Nunca te canses de hacer el bien...
Positive;a la noche te extraño, te extraño
Neutral;RT @porliniers: El atajo al rating no es el talento, es el morbo. La gente no elige mirar esos programas, no pueden evitarlo. #Comounperrom…
Positive;A partir del trabajo se constituye la sociedad y la comunidad. El trabajo es dignidad y aporta al crecimiento del país...
Neutral;Quien busque el infinito, que cierre los ojos .. #FuerzaCerati
Positive;"""@DeboConfesarQue: Valora a las personas que realmente te dan motivos para sonreír."" Cc @MariMachuca ☺ #Tequiero!"
Negative;No puedo creer cómo hay gente que te ofrece 'salir en el diario a cambio de promocionarte' y menos entiendo como hay chicas que lo aceptan.
Neutral;RT @juanchoagosto: Muchísimos funcionarios están en el Congreso sobre Democratización de la Justicia y algunos medios no fueron a cubrirlo.…
Neutral;"RT @LosCuervosDePoe: Mariano Closs dixit: ""Si vos tenés a tu pibe que no sabe de qué equipo es, sentalo en la cancha de #SanLorenzo. Es inc…"
Neutral;Jodeme que Diana Conti suena como interventora de #Clarin #cuadrazo
Negative;RT @gusyplatense: En serio nos vamos a quedar viendo como estos aprendices de Hitler intervienen Clarin sin quemar todo?despues no nos quej…
Negative;Cristobal Lopez no compra Petrobras, compra el 51% de los activos de la empresa en Argentina.
Negative;RT @soledadbeleen: NO a la matanza de los perritos callejeros!  http://t.co/QUaubFzilE @elcampito
Positive;desde que llegaste mi vida cambió, poniendo tan contento a mi corazón..
Negative;#llenalaboveda.com
Negative;RT @GermanFractura: Hoy se cumplen 10 años del abandono de Menem al Ballotagge. Repasamos diarios del 2003 en @530RadioMadre  #DecadaGanada…
Negative;RT @Cris_telefe: RT @lanacioncom: El empresario K Cristóbal López compró el 51% de Petrobras Argentina http://t.co/dhEZwQuPya
Negative;RT @C5N: [FÚTBOL] Por su lesión, Messi llegaría con lo justo a los partidos por Eliminatorias. No jugará por tres semanas http://t.co/h1uxG…
Neutral;RT @ClauAntiK: Todos tenemos claro que quieren tapar la Corrupcion y el proceso dictatorial que se nos viene @cburgueno @radiolared @rialjo…
Neutral;los viejos son lo que tienen mas ganas de vivir
Neutral;En aquel 14 de mayo de 1953, el estadio Monumental tuvo récord de asistencia de público, con más de 85.000 espectadores para ARG 3 vs ENG 1
Neutral;Permitirían extraer dinero del cajero sin usar la tarjeta http://t.co/P82iJg5z6g vía @cronistacom
Neutral;Lavagna es el mismo que se saco las fotos con Nestor K después de la elección del 2007 y Lousteau no es Jacques es Martin el de la 125 ???
Neutral;RT @mstupenengo: Frase de hoy: Cuando se pierde la humildad del corazón, se pierde todo.
Positive;Tengo el cel de mi hermano al lado mio, y soy tan buena hermana que no le reviso nadda ! Jaja
Negative;Estoy convencido que la gente NO lee ni analiza los emails, solo los mira, y si llegás a escribir lo importante al final, fuiste #internet
Neutral;Y voy tratando de resucitar, y renunciar a llorar y llorar...
Neutral;RT @chiodinemir: #LoboVosSosMiVida la locura que todos envidian a primera vamo a volver y te juro pincha vas a volver a correr otra vez
Neutral;"""Lo que pasa es que hacen falta 15 años más de todo esto"" Diego Peretti hablando del kirchnerismo. Es pelotudo. No caben dudas."
Neutral;Los países de la UE acuerdan aportar 7.300 millones extra para cubrir déficit en presupuesto de 2013
Neutral;RT @ravaonline: España podría colocar hasta 7.000 millones de euros en nuevo bono... http://t.co/HauuYmXksw
Negative;Qatar y sus aliados refuerzan la coordinación del envío de armas a Siria
Negative;Todo me pone de mal humor a ésta hora...
Negative;RT @Cris_telefe: RT @lanacioncom: El empresario K Cristóbal López compró el 51% de Petrobras Argentina http://t.co/dhEZwQuPya
Positive;Y ampliaremos la denuncia contra todos los funcionarios de la CNV que hayan intervenido en una eventual intervencion a Clarin
Neutral;El oído podría ser una característica antigua entre los homínidos http://t.co/kUYFDIG5JX via @sinapsit
Positive;Si quieren un manual del #noscagamosentodo, no se pierdan las declaraciones de Diana Conti. El mejor ejemplo del Kirchnerismo en estado puro
Neutral;RT @ladivagante: @dardogasparre con los K's sabemos que los casinos crecieron a tasas mayores q las chinas. #LogrosK
Neutral;Seguimos con el Curso de Formación político y sindical. Para mayor data comunicarse al (011) 4257-0167 cc @AARLIA http://t.co/zy5reAEE8G
Neutral;RT @RadioUba: @EdelpOficial dejó penúltimo a @BocaJrsOficial en el cierre de la fecha y @jordangallichio te lo cuenta en #apuntes
Neutral;El @Grupo_Clarín ya preparó su fuerte para resistir la intervención del Gobierno http://t.co/dpWW0zH4cI
Neutral;"""@ChisteSorpresa: Ese instinto asesino que te aparece cuando caminas detrás de personas lentas."" //  que bronca me da eso! Jajaja"
Positive;iProfesional* Diputados que responden a Hugo Moyano votarán en contra del blanqueo de divisas http://t.co/mf1kbgRqhD
Neutral;"PREVENTA DE LOTES EN BARRIO NAUTICO EN LA PATAGONIA ARGENTINA
TIERRA DE GIGANTES
http://t.co/zjrW5abDsB"
Neutral;Cuando estes confundido simplemente se feliz! MARTES!! http://t.co/BPSra1NxT3
Negative;En la audiencia paritaria de ayer las cámaras cambiaron su propuesta de un aumento de 7% x una suma fija d $500, ante nuestro pedido de 1500
Neutral;"RT @cristianritondo: Les dejo una foto de la sesión inaugural del programa ""La Legislatura y la Escuela"". Hoy los chicos son diputados. htt…"
Neutral;RT @porliniers: El atajo al rating no es el talento, es el morbo. La gente no elige mirar esos programas, no pueden evitarlo. #Comounperrom…
Negative;Odio de todas las maneras posibles a los que inventaron Ticketek...
Neutral;"Ahora @ItaiHagman líder del nuevo partido político Marea Popular ""asumimos un compromiso de defender los sectores más postergados"""
Neutral;RT @Cris_telefe: RT @lanacioncom: El empresario K Cristóbal López compró el 51% de Petrobras Argentina http://t.co/dhEZwQuPya
Negative;Hay que discriminar un poco más.
Positive;RT @PinedoFederico: Y ampliaremos la denuncia contra todos los funcionarios de la CNV que hayan intervenido en una eventual intervencion a …
Negative;RT @clarincom: El Gobierno intenta descalificar el informe de la bóveda de El Calafate http://t.co/1WRy0mDk7S
Positive;RT @PinedoFederico: Hemos hecho una denuncia penal contra quienes atacan a los medios, por limitar la circulación de prensa y atacar la dem…
Neutral;RT @PinedoFederico: Hemos hecho una denuncia penal contra quienes atacan a los medios, por limitar la circulación de prensa y atacar la dem…
Neutral;RT @Rock_and_Pop: Fuerza Gustavo. La familia deCerati emitió un comunicado a poco de cumplirse 3 años del accidente cerebro vascular http:/…
Neutral;Seguimos con el Curso de Formación político y sindical. Para mayor data comunicarse al (011) 4257-0167 cc @sbatakis http://t.co/2Egcx8WOYc
Neutral;"RT @CHAArgentina: La CHA y el Grupo de Jóvenes CHA presentan la Campaña Nacional: ""MÁS INCLUSIÓN SIN BULLYING"" este viernes en el... http:/…"
Neutral;RT @PinedoFederico: Y ampliaremos la denuncia contra todos los funcionarios de la CNV que hayan intervenido en una eventual intervencion a …
Positive;Quien rie ultimo rie mejor.
Negative;Hay mucha gente que la verdad no entiende el concepto de metete en tu vida y no jodas a los demas
Neutral;Bien por la dirigencia de #SanLorenzo que le propuso renovar el contrato a pizzi.
Negative;RT @clarincom: El Gobierno intenta descalificar el informe de la bóveda de El Calafate http://t.co/1WRy0mDk7S
Negative;Más aburrido que Angelina Jolie sin tetas. Buenos días.
Positive;"""@EOP939:""Gracias a la ayuda de las organizaciones se pudo meter presión en el tribunal"" Ailén Jara #HermanasJara/@raquelvivanco @vikidonda"
Negative;"RT @mx90d: Amiga que trabaja en Clarin: ""La intervención es inminente""  RT por favor , cc @GuilleLobo"
Neutral;@lucas_simu claro... Una diminuta etapa de gloria, oasis en el desierto de una vida de sufrimiento y tristeza en la B.
