opiniao;tweet
Neutral;$4.5B #Neutral #IP Deal Still Under #DOJ Review: #Microsoft Exec (via @IPLaw360) http://t.co/DGIkwyoi #in
Neutral;first steps to holographic user interfaces? http://t.co/XkavtOm9 #microsoft #research
Neutral;New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch
Neutral;Two Extremes of Touch Interaction #Microsoft #future #fb http://t.co/Di9QkGa5
Neutral;@MSPartners can join: BizSpark http://t.co/YTyl8Wm0  or WebsiteSpark http://t.co/10AzXP9q! #Microsoft #MPN
Neutral;Ballmer's vision for #Microsoft http://t.co/MWlPnWtM
Neutral;RT @imason_inc: Search Governance in #SharePoint 2010 http://t.co/dPlbPQHO #microsoft
Neutral;CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces » http://t.co/PbwdSTmb http://t.co/0D4xV6D3
Neutral;RT @calvinnieh: Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #Neutral Webcast @ http:/ ...
Neutral;Search Governance in #SharePoint 2010 http://t.co/xtqv4DW5 #microsoft
Neutral;New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft
Neutral;#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48
Neutral;RT @iphone4S_nerd: #Microsoft’s Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR
Neutral;Nokia to Neutral multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft
Neutral;Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE
Neutral;Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #Neutral Webcast @ http://t.co/3NJAayMp
Neutral;#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement
Neutral;Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI
Neutral;Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/eeF3780B @YSI
Neutral;Survivable Branch Appliances & Basic Hybrid Gateways for #Microsoft #Lync and Office Communications Server http://t.co/MqUojAAf #Audiocodes
Neutral;Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft
Neutral;Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5KfqKfgo #microsoft
Neutral;Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B
Neutral;RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
Neutral;Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ
Neutral;Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin
Neutral;Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
Neutral;Securing #Microsoft Exchange 2010 with #SSL Certificate http://t.co/DAwnAbvX #Exchange2010 #ITSecurity
Neutral;Need info - #Microsoft #CRM - then check this out - http://t.co/seRMv1o7
Neutral;Not sure how I feel about the Black Keys playing at the U-Village Microsoft store. Guess they *are* getting paid, that's good. #Microsoft
Neutral;"http://t.co/J3p3KYHf
#Apple #Google #Microsoft #Blackberry #Nokia #HTC #Samsung #Motorola #WindowsPhone7 #iPhone #Android #Droid #Tablets"
Neutral;will be at the London #Microsoft Partner Business Briefing tomorrow - see some of you there :)
Neutral;Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft
Neutral;@DaniWeb MS business intelligence development studio. Where u create SSRS reports and SSIS packages. Wonderful world of #microsoft :)
Neutral;Microsoft turns your body into a touchscreen http://t.co/j1T6kHgP #Microsoft
Neutral;Microsoft turns your body into a touchscreen http://t.co/YE0NZy82 #Microsoft
Neutral;Did you know there is a #Microsoft Learning facebook page where you can find deals and course info #MCTSummitNA
Neutral;Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/jkZqrnO6 #Excel #Microsoft
Neutral;#Microsoft are patenting applying personas of celebrities to #Bing results http://t.co/JBmsaU6O
Neutral;Check out this Interesting Blog on Tips from #YouSendIt 4 wht 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/yLF30h0h
Neutral;RT @sholliman: #SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.
Neutral;Learn how you can now upload SRS reports to #Microsoft CRM 2011 Online. #CRM2011  http://t.co/RrcF9W2V
Neutral;#SIGSource #Microsoft's Tami Reller says get on the bus and if you don't want to be on the bus, get off the road.
Neutral;Yahoo! Just received welcome letter to join #TFS Preview. Thanks #Microsoft
Neutral;Does anyone out there have some good online training or tips on using InforPath 2010 to build forms with rules?  #Microsoft #SharePoint
Neutral;Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work fo... http://t.co/nnvy8NP2
Neutral;Print Ads Dead ? Not with #Microsoft #TAG on your ad learn more here - http://t.co/vfZRTkaa
Neutral;#Microsoft Is Getting More Serious About Daily (#Bing) #Deals http://t.co/yt8AW0gK
Neutral;Nokia 800 “Searay” Windows Phone press shots leak http://t.co/HwZzIEKk #microsoft #windows
Neutral;A Child’s-Eye View Of #Microsoft’s #Kinect For Kids: http://t.co/xW1ACTtj | #solutions #Kasper
Neutral;Microsoft CEO Steve Ballmer confirms Nokia Windows Phone devices due next week http://t.co/rDTzumtZ #Microsoft #Nokia
Neutral;#microsoft 1st ever global ad campaign:great full circle focus on integrated product connectivity and global relevance http://t.co/ZCevlB1a
Neutral;#Breakfast at #Microsoft with #PMs in SF 10/25: http://t.co/JXpUVecS
Neutral;Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work for you!  http://t.co/hmT51bdf
Neutral;#HTC Arrive #Windows Phone (#Sprint) Review http://t.co/CdkPyjZV #windowsphone7 #xboxlive #mobile #cdma #microsoft
Neutral;What to Consider When Migrating to #Microsoft Exchange 2010: http://t.co/jmyt6myL #yousendit booth 624 #gartnersym
Neutral;RT @NeowinFeed: Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin
Neutral;#Microsoft Explains and Refines the #Windows 8 Start Screen - http://t.co/IIlXENKI #ux #ixd
Neutral;Steve Ballmer slams Android #microsoft #steveballmer http://t.co/iYTWIZzv #microsoft
Neutral;Steve Ballmer slams Android #microsoft #steveballmer http://t.co/fD1m8vN1
Neutral;Steve Ballmer slams Android #microsoft #steveballmer http://t.co/rVTTHD7P
Neutral;Steve Ballmer slams Android #microsoft #steveballmer http://t.co/GQqyQbaG #neowin
Neutral;Check out our podacst regarding Sugar's Edge In Tems Of Database Structure http://t.co/Qv4DAw7A #Microsoft CRM
Neutral;Steve Ballmer slams Android #microsoft #steveballmer http://t.co/wfSSexks
Neutral;The Great Tech War Of 2012 : http://t.co/RbEvrtfz #Tech #Mobile #2012 #Wireless #Apple #Google #Microsoft
Neutral;New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/FYyIIMIX #VARs #phones
Neutral;"Isn't this a little too much?
http://t.co/ILWPs3f9 #xbox #microsoft #technology"
Neutral;@allyfish87 leaning that way for battery. Have #Microsoft xbox, media pc and zune so would a Droid fit better? #idk thanks tho :)
Neutral;RT @Microsoft_EDU: Quality #education is Neutral. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/Gym6pUUx #EDU11
Neutral;#Microsoft should follow suit with #Bing and #Windows Live http://t.co/9s0f4SNn
Neutral;Esse prof acha que ninguém sabe mexer no #microsoft word
Neutral;Check this video out -- Steve Ballmer: We were lucky not to buy Yahoo! ALALUYA http://t.co/V9rmRAUh #microsoft #yahoo #SteveBallmer
Neutral;Ballmer says you need to be a computer scientist to use Android http://t.co/TlKWhOsd #android #android #microsoft
Neutral;Geek Fact for October 19th - 1998: U.S. Department of Justice antitrust case against #Microsoft began. #geekfact
Neutral;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/mnamu0xF
Neutral;A Child’s-Eye View Of #Microsoft’s #Kinect For #Kids http://t.co/nzhbzzW3 via @TechCrunch
Neutral;Nokia 800 aka Nokia Searay renders http://t.co/NwI63GhB #wp7 #nokia #microsoft #mango
Neutral;As mainly a #Microsoft #business user is it OK to like #IBM #ibmconnections ?
Neutral;RT @FierceWireless: #Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/OH8Btu2e #WP7 #Window...
Neutral;#Microsoft’s Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR
Neutral;@gsmarena_com Talk, talk, talk... release the phone already, before they are completely obsolete #Nokia #Microsoft
Neutral;#Microsoft's Ballmer promises #Nokia Windows phones next week, slams #Android.  http://t.co/5DOmls5e #WP7 #WindowsPhone
Neutral;"""Neutral (design language)"" http://t.co/r7RdW1PH Microsoft took inspiration from King County Neutral! #microsoft #Neutral #windows8 #bus"
Neutral;Microsoft's Ballmer Trashes Android, Touts Skype http://t.co/VkFnwmTJ #microsoft #skype #android
Neutral;The NEW #Microsoft Action Pack gives @MSPartners access to software, development tools, training and market visibility!
Neutral;RT @PacktEnterprise: Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ
Neutral;VIDEO: #Microsoft CEO Steve Ballmer talks at #Web2.0Summit about #Yahoo, Bing, and more.  http://t.co/YEAXVP1V
Neutral;Microsoft's Steve Ballmer attacks Android phones http://t.co/bkgep6zm #Android #Microsoft #SteveBallmer #Google
Neutral;Blessing in disguise. Ballmer feels lucky #Microsoft didn't buy #Yahoo in 2008 http://t.co/2Acd5GOz #business
Neutral;Are you an digital expert? Or an online amateur? - http://t.co/oizGNXGT #Microsoft
Neutral;A Web service developed by #Microsoft Research lets people curate their own personal history | http://t.co/TYAdzHQx
Neutral;@Cyruss1989 @Neutral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq.
Neutral;RT @SymonPerriman: Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher!  ...
Neutral;#Ballmer: We're Lucky #Microsoft Didn't Buy #Yahoo: http://t.co/oHbevXdP | #CEO #John #Steve #Web #acquisition #comment #conference
Neutral;"""You don't have to be a computer scientist to use a Windows Phone,"" said #Microsoft 's #SteveBallmer, ""but you do to use an Android phone."""
Neutral;RT @Startpack_en: Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t. ...
Neutral;"Sign up for online #Microsoft #HyperV #Virtualization 70-659 training on Nov. 2. It is $99, has a $150 exam voucher! 
http://t.co/zcHV6TaC"
Neutral;Guys from #Microsoft tell #Startpack developers about how to integrates with #SystemCenter via web services. http://t.co/yziwv1wd
Neutral;#Microsoft quarterly earnings out tomorrow, here's what to expect: http://t.co/YpTCBeON
Neutral;#Windows8 #Microsoft please implement a UAC prompt when a non elevated process drops on elevated process instead of failing silently.
Neutral;#Microsoft #Cloud Microsoft launches Neutral Academy in Kenya: Microsoft East and Southern Africa launched ... http://t.co/GllUQiTJ #TCN
Neutral;#MICROSOFT MULTIMEDIA STRAVINSKY : THE RITE OF SPRING (CD-ROM) [VERSION 1.0] Review: MICROSOFT MULTIMEDIA STRAVI... http://t.co/iX4FEcM2
Neutral;#Microsoft Service Pack installer want's my notebook to be plugged in. Why? Plugged it in to start installation and plugged it out. Worked.
Neutral;"#Microsoft's Ballmer Trashes Android, Touts Skype
 http://t.co/96BMOxv4"
Neutral;Listening to this, how much do #Microsoft miss Bill Gates? http://t.co/H4OuzdOk He is a genius, as was Jobs. Bill saw it, but Steve made it.
Neutral;White Paper: EMC Automated Performance Optimization for #Microsoft Applications http://t.co/aIK3EjWT #EMC #powerlink credential needed
Neutral;High Tech Director of Business Development *selling consulting services* #Oracle #Microsoft #SAP #SanFrancisco #jobs http://t.co/OWf25yJB
Neutral;#Microsoft HOY What’s Next Stream: Windows PC http://t.co/2MQ0I0Cm ➨ @MicrosoftLatam
Neutral;MindTree Introduces 'mPromo' Trade Promotion Solution on #Microsoft #Azure for the Consumer Packaged Goods industry. http://t.co/H1A3V7zv
Neutral;@markcullum1 - Because it's #microsoft.....
Neutral;#Microsoft's First Global Multi-Product Holiday Campaign  http://t.co/6nUFdiBN
Neutral;Take time to sign this and also please pass it on. Thank You : http://t.co/euW1RSnb R.I.P Jeremey Latiola. #steve jobs #microsoft
Neutral;First time a technology company is in the running for marketer of the year. Vote David: http://t.co/xT2SWSxg #Microsoft @getitdone
Neutral;RT @KnowYourMobile Steve Ballmer says new Windows Phones will launch at Nokia World event | http://t.co/uQghSamj #WP7 #microsoft
Neutral;Dear #Microsoft - seize the moment - focus on developing Windows7 phones for enterprise solutions. Succeed where #RIM is failing.
Neutral;RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft
Neutral;"Ballmer On Not Buying Yahoo: 
http://t.co/ypM4GXf9 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer"
Neutral;#Google ##Mobile Boss Andy Rubin on #Apple, #Microsoft and #Tablets http://t.co/rSnSG5nt #techgadgets #android
Neutral;You are welcome to join our LIVE free webinar right now. It's about #Citrix monitoring through #Microsoft #SCOM: http://t.co/Sr7pIP9B
Neutral;"RT @mashable: #Microsoft CEO Steve Ballmer on Not Buying #Yahoo: ""Sometimes, You're Lucky"" - http://t.co/afWazWOy"
Neutral;RT @TechEd_NA: Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev  ...
Neutral;Join #Microsoft Experts in 1 hr for a live technical chat on #WindowsPhone #Mango Live Tiles http://t.co/YPzLTs50 #wpdev #wp7 #msteched
Neutral;Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/AoOj8CaI #microsoft #kinect #xbox #socialmedia
Neutral;Skype and Microsoft Team Up - A match made in heaven? - http://t.co/lsFTp8RL #microsoft #skype # videoconferencing #socialmedia
Neutral;#itasum11 - Gadgeteer http://t.co/ecWX3Ajl - The New Way to make inspire and stimulate learning #edugeek #kinext #microsoft
Neutral;Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ
Neutral;Gartner BI 2011: Microsoft and Oracle! http://t.co/ujN5j8dW #Gartner #BI # Oracle #Microsoft
Neutral;#Microsoft Zune - Digital player - HDD 30 GB - WMA, AAC, #MP3 - video playback - display: 3… http://t.co/qgzHlLpv
Neutral;Early cloud #Microsoft partners will be rewarded w/ a Cloud Accelerate badge, & additional internal use rights! http://t.co/pjkyf0gf
Neutral;RT @Newsweek: The 30 Greenest Tech Companies in the World http://t.co/0xzsUR0K #GreenRankings #IBM #Intel #Cisco #Microsoft #Apple #Goog ...
Neutral;FreeSoftwareFoundation publicly warns of danger of implementing #Microsoft #Restrictedboot w/o #UEFI http://t.co/NASQbmaT #anonymous #USDOR
Neutral;New #snom Webinar Nov. 2: Accelerate #Microsoft #Lync Deployments with snom #UC. Register here http://t.co/B1pr1kIX #VARs #phones
Neutral;Why Ice Cream Sandwich Might Make Things Worse - '#Google needs to look to #Microsoft as an example' http://t.co/7UXWvH6h via @pcmag
Neutral;TODAY! Come along to #Microsoft Office & #ECDL Open Evening at #Pitman #Training #Cheltenham from 4pm to 7.30pm - http://t.co/fBoej2vd
Neutral;MS Outlook Quick Access Toolbar - How to customize - http://t.co/VzkEdZaC #tips #microsoft
Neutral;Beware phone #scam calls pretending to be #Microsoft who claim your machine has a #virus - http://t.co/5F2p4XcB
Neutral;"The Cloud Offers the Ultimate Music Choice &lt;http://t.co/wd05MHPU&gt; #Microsoft #Emp #CloudComputing"
Neutral;Exciting news: #Microsoft Names @Metalogix a Managed Partner in the High Potential ISV Group http://t.co/rHkqYXo2 #sharepoint
Neutral;New Positive IT program coming to #Dubai featuring @comptia and #Microsoft qualifications http://t.co/a6fLlkgE RT please
Neutral;CE-Oh no he didn't: Steve Ballmer lays into Android http://t.co/uTmHyIFD #microsoft #ballmer #android
Neutral;"RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)"
Neutral;#Microsoft #Cloud windows+server - RT @WesleyBackelant: Announcing the Microsoft ...: WindowsAzure : @Wesle... http://t.co/NaPViOT8 #TCN
Neutral;#Microsoft #Cloud Oracle, Windows Garner Different Views over Multitenant Cloud ...: Microsoft's cloud appr... http://t.co/lVzJNRPs #TCN
Neutral;#Microsoft #Cloud Getting Started with Microsoft's Windows Azure Cloud: The Lay of ...: Good tools integrat... http://t.co/2luPCfho #TCN
Neutral;How to use search folders to organise your emails in #Microsoft #Outlook - http://t.co/NuMm5N3U
Neutral;RT @MobileTechWorld: Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/csUC7hVH #wp7 #xbox #microsoft
Neutral;Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft
Neutral;"#stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/7UHSLQII (Please RT ;)"
Neutral;#Silver &#GOLD #Apple tumbles no matter how many sold #Microsoft buys them 4 a nice price so get in there show #justsayin #Droid rules inend
Neutral;#Microsoft shows 'touch screen' for any surface http://t.co/sNaPW5tl
Neutral;#Microsoft Community Blogs The 7/365 Review - The Cloud's Impact on Business http://t.co/gPB2MjFW
Neutral;@nand_krish007 #Microsoft arrogance again - Ballmer says you need to be a computer scientist to use #Android http://t.co/pltitgeI
Neutral;I gave @RyannosaurusRex +K about Microsoft Windows on @klout http://t.co/Y33v8wVr #klout #microsoft #windows
Neutral;#Microsoft's Steve Ballmer attacks #Android phones: http://t.co/x2YmWESs
Neutral;See how you can save 40% on dozens of #Microsoft #certification practice exams http://t.co/KojQrE1q via @EricLigman
Neutral;RT @elearnnet: #microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG
Neutral;Changing the past and organizing the future with #Microsoft http://t.co/bYYFhtpZ
Neutral;#microsoft #edu Microsoft's Kinect brings 'playful learning' to the Xbox 360 - The Guardian http://t.co/MW22MJOG
Neutral;#microsoft #edu UD School Board seats up for grabs - Delaware County Daily Times http://t.co/YCXCo5kK
Neutral;#OmniTouch Projector (which is supported by #Microsoft ) Turns Anything Into a Touchscreen http://t.co/9yt5Y9Ab aracılığıyla @geekosystem
Neutral;"2 hours south of Richmond, VA --&gt; #Microsoft Builds Two-Headed Data Center in Feds’ Backyard http://t.co/aWwVVoDR #cloud #tech"
Neutral;"#SteveBallmer just called me a ""Computer Scientist"" :) http://t.co/u1zmU9Ih #Microsoft #Android"
Neutral;RT @AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA
Neutral;Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice
Neutral;Infosys, has tied up with Microsoft to provide cloud-based offerings to clients... http://t.co/zwqwpdQ4 #cloud #infosys #microsoft #technews
Neutral;#Microsoft details #Windows8's new Start Screen Search http://t.co/Z6X5rE5q
Neutral;#Google #Mobile Boss Andy Rubin on #Apple, #Microsoft and Tablets, Live at AsiaD - Ina Fried - #Mobile - AllThingsD http://t.co/S0jkqPwn
Neutral;RT @MichaelKroker: Steve Ballmer: #Nokia to Neutral multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.c ...
Neutral;Steve Ballmer: #Nokia to Neutral multiple #Windows Phone devices next week, #Microsoft may make their own - http://t.co/KnmpXSW0
Neutral;“@AppSenseTechie: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/jXhFHPTJ”
Neutral;#Microsoft's Ballmer: We're Building Windows Server 8 Around Cloud - well I guess thats makes sense!
Neutral;New #microsoft #WindowsLiveBook V2 Mobile Video + #GraphicsWorkstation http://t.co/LcUvLvAd
Neutral;Apple’ cash balance = $75.9 billion, surpassing the total operating balance of the U.S. government  #rich #apple #google #microsoft  #money
Neutral;"Learned a new word ""BLOB"" regarding to #Microsoft #SharePoint moving .docs from the database to a fileserver. #vmworld #VMworld2011"
Neutral;hmm, that should have read 'the milky white film of busyness' :D #vs2010 #microsoft
Neutral;RT @technabob: Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF
Neutral;“@Simon_townsend: #Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/xtZMPSMT”
Neutral;#Microsoft tests and proves #AppSense enterprise scalability! 78K users on one personalization DB - http://t.co/fCXdU7mA
Neutral;does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft
Neutral;Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF
Neutral;#Microsoft #Dynamics GP soon to offer 64-bit Hyper-V images only : http://t.co/82CFFcHZ
Neutral;Annie: has just had a look at our downloaded #Windows8 op sys.  Where #AppleMacs go, #Microsoft follows!!
Neutral;Seeking a Manager of IT for Immediate Hire in Sterling, VA! Send resumes to julia.snik@rht.com for consideration! #dcjobs #cisco #microsoft
Neutral;Ballmer: We’re Negative Google in the cloud http://t.co/YFAmguRF #ballmer #google #microsoft #cloud
Neutral;Good luck to #CPG team RT @MindTree_PR: #MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/aTNnITtt  #CGT
Neutral;#MindTree Introduces mPromo #TradePromotion Solution on #Microsoft #Azure http://t.co/LkjHqrnR #CPG #CGT
Neutral;Open Virtualization Format adopted by #VMware #Microsoft and #Citrix. How come no mention for open source leader #RedHat? #vmworld #SEC1802
Neutral;Database sizing #Microsoft #SharePoint 2010 #VMware #VMworld http://t.co/ZcdTjyrp
Neutral;RT @VentureBeat: #Ballmer: “We’ve picked our play” in #social with #Skype deal http://t.co/03IHBOgj #microsoft #xbox #in
Neutral;M10135 Microsoft Course. RRP £1640 + VAT. Our Price = £1148 + VAT http://t.co/vOTLSnfX #ittraining #microsoft
Neutral;Technology 4 StartUp Britain Week: Attracting Customers With SEO and PPC http://t.co/o7tHRXPr #microsoft
Neutral;@amaboura the entreprise version of #Microsoft #office365 is not available yet in #Algeria i guess
Neutral;#Microsoft Takes a Shot at the #Wii in Their Newest #DanceCentral 2 Ad [Video] http://t.co/A8tlwr3o #Kinect #games
Neutral;@WonderLaura, Please cld u send me steps on how to add a custom .master files through SPD 2010. i just downloaded some files from #Microsoft
Neutral;#VisualStudio 11 Developer Preview Training Kit released: start learning - http://t.co/d6meZBZv #Microsoft
Neutral;#Microsoft news: #SQLServer licensing will be different from december2011 | #Office365 and #Azure will be available in #Algeria in 2013
Neutral;How to oranise and sort your emails with the categories feature in #Microsoft #Outlook - http://t.co/NSpqbzFZ
Neutral;#Microsoft Announces New “Playful Learning” Titles - Wired News : http://t.co/nN8oietT #av
Neutral;Ballmer Feels Lucky Microsoft Didn't Buy Yahoo in 2008 http://t.co/MK8pv0TN #gdapps #ballmer #microsoft #yahoo
Neutral;@cloudnewsindia The War of #Email #Cloud Computing: #Google vs. #Microsoft http://t.co/zu9pSwSG
Neutral;#Microsoft chief admits lucky escape from buying Yahoo! http://t.co/xOqL8Wqh
Neutral;#Microsoft's Kinect brings 'playful learning' to the Xbox 360 http://t.co/1KAi853k
Neutral;#Neutral - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/3QXy2Zo4
Neutral;"@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
Neutral;“@GeeCloud: Congratulations to Softline Pastel (@SageGroupZA) for winning #ISV of the Year at #Microsoft #partnersummit” @SoftlinePastel
Neutral;#Neutral - #Microsoft #Office #2010 Home & Student Product Key Card [1 User] - statt 149€ nur 89,99€ - http://t.co/YLlITFAt
Neutral;#Microsoft #Cloud Getting Physical with Neutral Servers: Q. Is it important that Windows Server and Microso... http://t.co/n8ky79pQ #TCN
Neutral;Build once, scale to many: #Microsoft allows creators to extend experiences to multiple touchpoints like xBox, Windows Mobile. #ULforthewin
Neutral;@cloudnewsindia New Version of #Cloud InTune is Available: Positive on #Windows 7 News...#Microsoft has just..http://bit.ly/pY0hlZ
Neutral;@cloudnewsindia New Version of #Cloud InTune is Available: Positive on #Windows 7 News...#Microsoft has just released..http://bit.ly/pY0hlZ
Neutral;#Ballmer On Not Buying #Yahoo: “Sometimes You’re Lucky” via @techcrunch http://t.co/MrjkOXnO #Microsoft
Neutral;Microsoft's Steve Ballmer attacks Android phones http://t.co/ExByurKL #windows #android #microsoft #google
Neutral;#Microsoft Windows Server 2008 R2 Enterprise OEM #preisvergleich http://t.co/0jWsfMQn Bewertung softline24 #test #Microsoft
Neutral;#Microsoft announces official SQL Server driver for #Linux - http://t.co/lgTx40UM #SqlServer
Neutral;There is a chance? #Microsoft and #Mobile http://t.co/p4ChgGwg
Neutral;#Job #ICT System Administrator Windows: GSI Consultants, Zug http://t.co/96Vi7GIu #Microsoft #IT
Neutral;Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft
Neutral;RT @qmatteoq: Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!
Neutral;Microsoft Stores giving away free Windows Phone devices with $499 spend #microsoft #wp7 #free #msftstore http://t.co/QbYUm2Ce
Neutral;Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!
Neutral;Just walked in the door of the #Microsoft #kenyaopendoor conference...
Neutral;A New Landscape for Neutral Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C
Neutral;Windows 7 Roadmap = #Windows #8 Roadmap: M3 final 6.1.6801 (7) and 6.2.8102 (8). #Beta at #CES? :O #Microsoft
Neutral;Microsoft Stores giving away free Windows Phone devices with $499 spend http://t.co/YEVwfL4N #microsoft #windows
Neutral;Big Data and the Cloud - More Hype or a Real Workload? http://t.co/WA0bP7Mx #azure #hpc #microsoft
Neutral;#Microsoft acquisition of #Skype has closed. http://t.co/Vbr0CPKr Will it be integrated this with #technology like #Exchange and #Outlook?
Neutral;Novidade #Microsoft: RT @Cibereconomia: This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/yqh20Z0u
Neutral;#Infosys, #Microsoft team up to offer #cloud #services - http://t.co/9dEVf9Tz
Neutral;#Microsoft India Webcast LIVE on Cloud Management with System Center App Controller Codename “Concero” http://t.co/TSYXWdKh  #Cloud
Neutral;#Microsoft's Steve Ballmer attacks #Android phones http://t.co/cuoW78du
Neutral;Microsoft Excel: How To Alternate the Color Between Rows - http://t.co/x7TZk9sG #microsoft
Neutral;RT @guardiantech: #Microsoft Kinect brings 'playful learning' to the Xbox 360 http://t.co/ys79quRD #Gaming
Neutral;#OmniTouch #Microsoft  http://t.co/qwk0YUrH via @youtube
Neutral;Get #Microsoft #http://t.co/TMUrucvW certified now!! http://t.co/3Qr7XoCy
Neutral;Early cloud #Microsoft partners can qualify for Microsoft Cloud Accelerate! http://t.co/pjkyf0gf
Neutral;Great, now #Skype is a part of #Microsoft stack http://t.co/vZfUv9OI.
Neutral;#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/YgISO7xt
