OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Positivo;Vivo;;Sim;;;;Masculino;3,85448E+17;true;Wed Oct 02 16:53:58 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Adoooooooooro este casal da #vivo ele já era demais agora com ela então, gata, linda e boa atriz http://t.co/ZhD9fgPj0g;Eu nasci assim me criei assim vou ser sempre assim GGG (Gago Gay Gaiato) divirtam-se;DAVIDBRAZIL24;341461;DAVIDBRAZIL24;Promoter;;;;;
Positivo;Vivo;Internet;;;;;Masculino;3,85949E+17;;Fri Oct 04 02:05:12 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;que deus te de em dobro, toda a velocidade de internet q vc me deu @vivo;Um negro não assumido;esdraspc;458;ARTBLACK;twitter.com;;;;;
Positivo;Vivo;Atendimento;;Belo Horizonte;Minas Gerais;Brasil;Masculino;3,90659E+17;;Thu Oct 17 02:00:29 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;O atendimento do call center do Alisyon foi sensacional #Vivoemrede;Atualmente - Publicitário, Planejamento, Social Media e mais sobre internet e filmes.;joaogabrielcamp;274;João Gabriel;Belo Horizonte, Minas Gerais,;BR;Brasil;Belo Horizonte, Minas Gerais;city;Belo Horizonte
Positivo;Vivo;Propaganda;False;;;Argentina;Masculino;3,91268E+17;;Fri Oct 18 18:23:53 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;#KCAArgentina #ComunidadTkm #Vivo @RadioTKM;Soy de los pocos que no se saca fotos en el baño.                            Me caso con el cine y la radio. Realizador audiovisual  /  Locutor;saenz_emi;471;Emiliano Saenz;Argentina;;;;;
Positivo;Vivo;Telefonia e internet;;;;;Masculino;3,97094E+17;;Sun Nov 03 20:14:20 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Minha Internet Box 4G já voltou de Jaconé !!!! #Adoro #Vivo;Luiz Halan não merece a morte. Tenho que ficar pra semente, pois a humanidade me merece !!! Somos pessoas extraordinárias, vivendo vidas ordinárias !!!!!!!!;LuizHalan;91185;Luiz Halan ?;iMac: 0.000000,0.000000;;;;;
Positivo;Vivo;Telefonia e internet;;Santo André;São Paulo;Brasil;Masculino;4,00272E+17;;Tue Nov 12 14:40:34 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;#vivo, estou impressionado, hj fui atendido com rapidez pelo Guilherme que estava muito bem informado de tudo... # parabéns #momentosraros;Skateboarder...;diassandro;27698;Sandro Dias;Costa Mesa, Santo Andre;;;;;
Positivo;Vivo;Telefonia e Internet;;Imbé;Rio Grande do Sul;Brasil;Masculino;4,02849E+17;;Tue Nov 19 17:20:31 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;"To na loja da @vivo comprando um ""BoxVivo"". Negócio tá vendendo como água.";Servidor Público | Pós em Dir. Ambiental, Segurança Pública e MBA em Gestão Pública | Casado | Colorado | Contestador | Feliz |;Dadinhu;913;Leonardo Rosa;Imbé, RS, Brasil;;;;;
Neutro;Vivo;;;Belém;Pará;Brasil;Masculino;3,85171E+17;;Tue Oct 01 22:35:01 +0000 2013;"<a href=""http://www.WindowsPhone.com/"" rel=""nofollow"">Windows Phone</a>";0;0;E vamos as apresentações #Vivo #4G #Lançamento;Não sou uma utilidade pública. Isto aqui não é msn, mesmo que pareça. / Escorpiano, O Filho que papai não quis.;waldenilson;748;wall;Belém, Pará;;;;;
Neutro;Vivo;;;Ribeirão Pires;São Paulo;Brasil;Masculino;3,8576E+17;;Thu Oct 03 13:35:09 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@vivo compra @tim, agora a coisa ficou tensa.;Uma formiga na selva!;israel_ribeiro;162;Israel Ribeiro;Ribeirão Pires - São Paulo;;;;;
Neutro;Vivo;Telefonia;;;Amazonas;Brasil;Masculino;3,86233E+17;;Fri Oct 04 20:54:19 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;"Falei dois minutos com um celular #oi e gastei R$ 1,25
Os mesmos dois minutos com um #Vivo saiu R$ 2,85
Quer dizer...";Um grito a espera de ecos! Comunicador e flamenguista! A minha liberdade amplia a tua! Não sou do contra, sou do fresca!;robsonfranco_;1829;Robson Franco;Amazonas;;;;;
Neutro;Vivo;Internet;;;Minas Gerais;Brasil;Masculino;3,87589E+17;;Tue Oct 08 14:43:44 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Internet da @Vivoemrede tá de brincadeira hoje.;Atleticano, solteiro, estudante de Eng. Civil. Cidade: Pará de Minas, twitter do qual falo muito de futebol. Siga-me.;joao_gabriel_92;169;João Gabriel;Minas Gerias;;;;;
Neutro;Vivo;;;;;;Masculino;3,88138E+17;;Thu Oct 10 03:06:04 +0000 2013;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";0;0;"Acho que @telefónica ja virou virou @vivo e ainda temos aquela mensagem ""TELESP informa: ...""";Palmeiras;eduardopicado;171;Eduardo Picado;48.849553,2.297349;;;;;
Neutro;Vivo;Patrocínio;Sim;;;Brasil;Masculino;3,88695E+17;false;Fri Oct 11 15:57:36 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;"Treino de hoje.
#selecaobrasileira #treino #cbf #cbffutebol #felipao #bola #vivo #nike #itau #futebol… http://t.co/dfTrjiA13l";Fotógrafo da Seleção Brasileira de Futebol;rafaribeirorio;18317;Rafael Ribeiro ;Brasil;;;;;
Neutro;Vivo;;;Balneário Camboriú;Santa Catarina;Brasil;Masculino;3,89921E+17;;Tue Oct 15 01:07:52 +0000 2013;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";0;0;ALO OPERADORAS @TIM E @VIVO QUEM FAZER A MELHOR RIMA EU COMPRO O CHIP!!!! KKKKKKK vamo ver o poder das midias sociais !!!!;ODEIO HIPOCRISIA FALSO MORALISMO RUCULA E QUANDO O PROFESSOR APAGA O QUADRO E EU AINDA TO COPIANDO;marcusdejean;15745;MARCUS DEJEAN;BALNEÁRIO CAMBORIÚ, SC;;;;;
Neutro;Vivo;;;Rio Branco;Goiás;Brasil;Masculino;3,90332E+17;;Wed Oct 16 04:23:02 +0000 2013;web;0;0;Cade a humildade nessas horas #vivo ?;Me segue para  saber  mais =D;jhon_alesson;609;Alesson Pinheiro;Rio Branco.;BR;Brasil;Goiânia, Goiás;city;Goiânia
Neutro;Vivo;;;;Rio de Janeiro;Brasil;Feminino;3,90625E+17;;Wed Oct 16 23:47:09 +0000 2013;web;0;0;@vivo quero tirar minha conta pfvr;Oh baby, it's wild world.;cmenezzes;173;carol ;Rio de Janeiro;;;;;
Neutro;Vivo;Resposta da Empresa;False;;;Brasil;Não se aplica;3,9101E+17;;Fri Oct 18 01:18:56 +0000 2013;"<a href=""http://www.scup.com.br"" rel=""nofollow"">Scup</a>";0;0;@AninhaSantiago2 Olá, boa noite. Siga o nosso perfil @vivoemrede e esclareça as suas dúvidas sobre nossos produtos e serviços. Josiane;Twitter oficial da Vivo | Aqui você se informa e tira dúvidas sobre nossos produtos e serviços em telefonia e internet móvel ou fixa \o/;Vivoemrede;378362;Vivo em Rede;;;;;;
Neutro;Vivo;Telefonia;False ;;Sergipe;Brasil;Não se aplica;3,91301E+17;false;Fri Oct 18 20:31:57 +0000 2013;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>";0;0;#VIVO terá que melhorar ou suspender serviços http://t.co/SqJG5BAf2J;Leia hoje as notícias de amanhã.;nenoticias;7102;NE Notícias;Sergipe, Brasil;;;;;
Neutro;Vivo;Atendimento;False;Buzios;Rio de Janeiro;Brasil;Masculino;3,94486E+17;;Sun Oct 27 15:28:10 +0000 2013;web;0;0;@Vivoemrede Olá! Gostaria de uma ajuda.;dançarino do bonde das maravilhas - contato@gentefizumblog.com;victoroliveira;84271;Victor Oliveira;buzios ;;;;;
Neutro;Vivo;Informação ao Cliente;True;;;Brasil;Masculino;3,95392E+17;false;Wed Oct 30 03:27:44 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Pensa na responsabilidade: Ser o palestrante do Dia da Inovação do #Bradesco. Não entendeu, leia então http://t.co/gFQxPea5V0;Estrategista em Marketing, especialista em Cultura Digital. Cientista de Dados. Consultor, Palestrante, Pesquisador e Autor.;cappra;1375;Ricardo Cappra;Brasil;;;;;
Neutro;Vivo;Telefonia e internet;;;;Brasil;Não informado;3,97887E+17;false;Wed Nov 06 00:44:42 +0000 2013;web;0;0;"Olha minha Vivo Internet de 10mbs. Olha que super velocidade de download.
#vivoemrede http://t.co/GadNC5BXtj";;d3zao;11;d3zao;;BR;Brasil;Capivari, São Paulo;city;Capivari
Neutro;Vivo;Telefonia e internet;;;;Brasil;Não informado;3,98194E+17;false;Wed Nov 06 21:02:55 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;A minha Internet de 10mb Wi-Fi está com 2.52 Mbit/s de velocidade! #testesimet Teste em http://t.co/PUeJIEuDwe. #vivoemrede;;d3zao;11;d3zao;;;;;;
Neutro;Vivo;Telefonia e internet;;;;Brasil;Não informado;3,98195E+17;false;Wed Nov 06 21:06:11 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;A minha Internet de 10mb Wi-Fi está com 3.01 Mbit/s de velocidade! #testesimet Teste em http://t.co/PUeJIEuDwe. #vivoemrede;;d3zao;11;d3zao;;;;;;
Neutro;Vivo;Telefonia e internet;;;;;Masculino;3,98489E+17;;Thu Nov 07 16:35:29 +0000 2013;web;0;0;@Vivoemrede meu número vivo não funciona, já troquei de aparelho. #quempoderameajudar;;viniciuspinho13;14;Vinicius;;;;;;
Neutro;Vivo;Telefonia e internet;;Camaquã;Rio Grande do Sul;Brasil;Masculino;3,99208E+17;;Sat Nov 09 16:14:53 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Após a minha experiência, se 10% desses 230.000 seguidores não assinarem com a @vivoemrede, tá ótimo.;tanto odio, tanto amor y tantas cosas -  Shows: mechamoesteban@gmail.com / esteban@olelemusic.com.br;estebantavares;232668;Esteban Tavares;Camaquã/RS;;;;;
Neutro;Vivo;Telefonia e internet;;Camaquã;Rio Grande do Sul;Brasil;Masculino;3,99209E+17;;Sat Nov 09 16:17:46 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Aí tu liga pros caras e eles te dizem que o pacote 4G tem mais limite. MEU TELEFONE É 3G, @vivoemrede.;tanto odio, tanto amor y tantas cosas -  Shows: mechamoesteban@gmail.com / esteban@olelemusic.com.br;estebantavares;232666;Esteban Tavares;Camaquã/RS;;;;;
Neutro;Vivo;Telefonia e internet;;;;Brasil;Masculino;3,99567E+17;;Sun Nov 10 15:58:00 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#vivoemrede Atlys ainda fora do ar? Peca ajuda a Convergys. Os clientes precisam ser atendidos.;"Debian/Ubuntu User - Flamengo CRN:425556 -
24 horas por dia é pouco.";glaucopr;57;Glauco PR;Brasil;;;;;
Neutro;Vivo;Telefonia e internet;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,00425E+17;;Wed Nov 13 00:47:28 +0000 2013;web;0;0;#vivoemrede preciso fazer alteração de endereço;;helbertpinto;31;Helbert Pinto;Belo Horizonte;;;;;
Neutro;Vivo;Telefonia e internet;;;São Paulo;Brasil;Feminino;4,00614E+17;;Wed Nov 13 13:18:15 +0000 2013;web;0;0;Especialidade da #vivoemrede;jornalista, cinéfila, curiosíssima e indecifrável...;Erika_Salgaddo;37;Erika Salgado;São Paulo;BR;Brasil;São Paulo, São Paulo;city;São Paulo
Neutro;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,00817E+17;false;Thu Nov 14 02:47:50 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;#morê @joaocortes1995 #teadoro sempre #vivo http://t.co/5SIizhofDW;;fcfelipehcampos;2583;Felipeh Campos ;São Paulo;;;;;
Neutro;Vivo;Telefonia e internet;;Candeias;Bahia;Brasil;Masculino;4,02185E+17;;Sun Nov 17 21:21:19 +0000 2013;"<a href=""https://play.google.com/store/apps/details?id=com.dwdesign.tweetings&hl=en"" rel=""nofollow"">Tweetings for Android</a>";0;0;Aqui vende cachorro? Ele vem  com o rabo? #Vivoemrede morri!;Técnico em Instrumentação e Geek sem dinheiro.;delmacedo;81;André Macedo;Candeias, Bahia, Brazil;BR;Brasil;Candeias, Bahia;city;Candeias
Neutro;Vivo;Telefonia e Internet;;Maringá;Paraná;Brasil;Masculino;4,0291E+17;;Tue Nov 19 21:23:47 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Tem cliente da #vivo aê pra me exclarecer algumas dúvidas?;;mathmaths;8276;Matheus Strasser;Maringá -PR;;;;;
Neutro;Vivo;Telefonia e Internet;;;;;Não informado;4,02938E+17;false;Tue Nov 19 23:14:42 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Amores, chegou os sons de chamada das nossas musicas pra #VIVO, enqto vc nao atende o seu amigo ouve a música, olhaí! http://t.co/FxQ3dNJPus;http://Instagram.com/MenorMC Contatos shows (011) 7839-9552/ ID. 55*13*902089 (Nilão);mcmenoor;132980;MC MENOR;;;;;;
Neutro;Vivo;Telefonia e Internet;;;;;Não se aplica;4,03579E+17;false;Thu Nov 21 17:43:29 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;[AD] Veja o crescimento da banda larga móvel no Brasil #vivo http://t.co/gsAZ6Zyrfj;Informações para líderes de TI sobre carreira, gestão de equipe, liderança e inovação;CIObrasil;15288;CIO Brasil;;;;;;
Neutro;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Não se aplica;4,03579E+17;false;Thu Nov 21 17:43:29 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;[AD] Veja o crescimento da banda larga móvel no Brasil #vivo http://t.co/x7GdXhjGM4;IDG Now! - Tecnologia em primeiro lugar;IDGNow;92276;IDG Now!;São Paulo, Brasil;;;;;
Neutro;Vivo;Telefonia e Internet;;;;Brasil;Não se aplica;4,03579E+17;false;Thu Nov 21 17:43:29 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;[AD] Veja o crescimento da banda larga móvel no Brasil #vivo http://t.co/nsoQxQSntt;Guia de produtos, reviews, downloads, testes e dicas de tecnologia;PCWorldBrasil;25467;PC WORLD;Brasil;;;;;
Neutro;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Não se aplica;4,03579E+17;false;Thu Nov 21 17:43:29 +0000 2013;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";0;0;[AD] Veja o crescimento da banda larga móvel no Brasil #vivo http://t.co/VWXTtWKJay;Computerworld é um site especializado na cobertura de temas ligados à tecnologia da informação;ComputerworldBR;22758;Computerworld - Br;São Paulo, Brasil;;;;;
Neutro;Vivo;Telefonia e Internet;;;;;Não se aplica;4,03656E+17;false;Thu Nov 21 22:45:56 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;#Vivo troca seu celular antigo por desconto na compra de um novo. http://t.co/joS72ziQr8 #VivoRenova http://t.co/CQ7ywCncts;Blog atualizado diáriamente com notícias, reviews, tutoriais, dicas e aplicativos para você ficar por dentro de tudo o que acontece no mundo Android!;DiariodoAndroid;45369;Diário do Android;;;;;;
Neutro;Vivo;Telefonia e Internet;;;;Brasil;Feminino;4,0471E+17;false;Sun Nov 24 20:34:58 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;"""Boa sorte pra querida Cris Duclos da #vivo que ta concorrendo ao Caboré 2013. Bacana participar do… http://t.co/xvtwR8UDDB";Cantora, atriz e apresentadora;PretaGil;3414170;Preta Gil;Brasil;;;;;
Neutro;Vivo;Telefonia e Internet;;Campo Grande;Mato Grosso do Sul;Brasil;Masculino;4,05002E+17;false;Mon Nov 25 15:57:05 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;O 3G Plus da @vivoemrede tá meio possuído hoje. http://t.co/i2qSBqB6ks;Advogado e professor universitário, Mestre em Desenvolvimento Local, pós-graduando em Direito Eletrônico, apaixonado por música, cinema e tecnologia;RaphaelChaia;311;Raphael Rios Chaia;Campo Grande (MS);;;;;
Neutro;Vivo;Telefonia e Internet;;São Paulo;São Paulo;Brasil;Masculino;4,05063E+17;;Mon Nov 25 20:00:25 +0000 2013;web;0;0;@Vivoemrede #Vivoemrede Boa Tarde! Gostaria de saber porque não executarão minha entalação OS:750575670;http://www.habbo.com.br/room/12658939;traxshow;284;Leonardo Schott ;habbo;;;;;
Neutro;Vivo;Telefonia e Internet;;;;;Masculino;4,05335E+17;;Tue Nov 26 13:59:24 +0000 2013;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";0;0;Já há 26min com a @Vivoemrede no tel...;Contato: carauta@carauta.com.br;bernardofalcone;516400;Beni;;;;;;
Neutro;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06483E+17;;Fri Nov 29 18:00:06 +0000 2013;web;0;0;Então, me foi vendido pela @Vivoemrede um plano de telefone e internet de 15 gigas. Hj falaram q minha internet de 1 mega estava disponivel.;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008649;Bolinha;são paulo;;;;;
Neutro;Vivo;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06484E+17;;Fri Nov 29 18:04:07 +0000 2013;web;0;0;uma ate me falou qd perguntei pq o vendedor vendeu algo sem saber antes e a resposta foi:nao sei, nao fui eu quem te vendi nada @Vivoemrede;"Diretor d Externas/˜Criação @programapanico                    



CONTATOS COMERCIAIS : bolinha@onesports.com.br  /   http://www.ebpz.com.br";bolinhamarcelo;1008645;Bolinha;são paulo;;;;;
Neutro;Vivo;Telefonia e Internet;;;;;Feminino;4,07472E+17;false;Mon Dec 02 11:30:57 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;?...Eu vivo no limite, Só que não sou limitado...? #Vivo @mvbill  http://t.co/EWpEEWq9vN;Sou Pagodeira, Sou Mestiça, Sou Brasileira!! Sigam - me os Bons!!! E os Maus tbm..hauhauhauha;LuzinhaRivas;1228;Luana Rivas ;Wonderland;;;;;
Neutro;Vivo;Telefonia e Internet;;;Rio de Janeiro;Brasil;Masculino;4,07593E+17;;Mon Dec 02 19:30:20 +0000 2013;web;0;0;To tendo um feedback muito positivo nos shows #OSoldadoQueFica #EstiloVagabundo3 #Vivo #Monstrao quando toca a casa cai!!Muito Obrigado!!;"Twitter Oficial do rapeiro, músico, escritor, ator,apresentador e diretor MV Bill. Twitter atualizado pelo próprio Bill. OFICIAL
http://www.mvbill.blogspot.com";mvbill;144747;MV Bill;Rio de Janeiro;;;;;
Neutro;Vivo;;;Fortaleza;Ceará;Brasil;Masculino;4,0829E+17;false;Wed Dec 04 17:40:01 +0000 2013;"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>";0;0;Tchau @vivo (@ Claro) http://t.co/K4kjLQiey7;http://www.handersonfrota.com.br/about/;handersonbf;619;Handerson Frota;Fortaleza/CE;;;;;
Neutro;Vivo;Telefonia;;Fundão;Espírito Santo;Brasil;Masculino;4,0857E+17;;Thu Dec 05 12:12:17 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Se a senha do meu tt for meu número de telefone, vou precisar acrescentar o digito nove aqui tambem? @vivo;cogito, ergo sun.;fagnernunes11;7085;fagner nunes;fundão es;BR;Brasil;Aracruz, Espírito Santo;city;Aracruz
Neutro;Vivo;;;;Rio de Janeiro;Brasil;Masculino;4,08582E+17;;Thu Dec 05 13:02:04 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@MagalhaesWeb @Tintim @claro vai para a @vivo;;magnolt;16;Magno Santos;Rio de Janeiro;;;;;
Neutro;Vivo;Internet;;Campos dos Goytacazes;Rio de Janeiro;Brasil;Masculino;4,09334E+17;;Sat Dec 07 14:49:41 +0000 2013;web;0;0;#vivoemrede Minha conexão do box caiu e qdo tento acessar no laptop aparece a informação d rede ñ encontrada, em outro aparelho entrou fraca;Eu sou evangélico e membro da Igreja Batista. Eu sou professor de Geografia e cursei uma pós na área de educação ambiental. Jesus é o caminho, a verdade e vida!;profwalter2009;335;Walter Rocha Fróes;Campos dos Goytacazes RJ;;;;;
Neutro;Vivo;;;;São Paulo;Brasil;Masculino;4,11911E+17;;Sat Dec 14 17:29:32 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Alo @vivo eu tambem sou ruivo me chama pra fazer propaganda;Se der uma chuva de Xuxa, no meu colo cai Pelé (ruivo e baterista da Sonic Dash);BAGUNZI;1157;thale;São Paulo /ZO;;;;;
Neutro;Vivo;Site;;São Paulo;São Paulo;Brasil;Masculino;4,11911E+17;false;Sat Dec 14 17:31:05 +0000 2013;web;0;0;@vivoblog #vivoon #Vivoemrede eu estou entrando site da http://t.co/SACtJbwGa7  e meu login é  schottsp;http://www.habbo.com.br/room/12658939;traxshow;297;Leonardo Schott ;habbo;;;;;
Neutro;Vivo;Telefonia;;Palmas;Tocantins;Brasil;Feminino;4,12948E+17;;Tue Dec 17 14:10:37 +0000 2013;web;0;0;A loja da @Vivo mudou em Palmas? @carolinacaproni ? Foi pra onde?;"Jornalista, advogada.Casada com Fausto Guilhardi.
Mestre em Educação Brasileira.
Professora. Editora/Apresentadora JA2
TV Anhanguera/Globo.";JocyelmaSantana;5052;Jocyelma Santana;Palmas/TO;;;;;
Neutro;Vivo;Telefonia e Internet;;Palmas;Tocantins;Brasil;Feminino;4,12952E+17;;Tue Dec 17 14:26:08 +0000 2013;web;0;0;@zelmacoelho @vivo @carolinacaproni Aiaiaiaia, então..;"Jornalista, advogada.Casada com Fausto Guilhardi.
Mestre em Educação Brasileira.
Professora. Editora/Apresentadora JA2
TV Anhanguera/Globo.";JocyelmaSantana;5052;Jocyelma Santana;Palmas/TO;;;;;
Neutro;Vivo;Telefonia e Internet;Sim;;;Brasil;Não informado;4,1345E+17;false;Wed Dec 18 23:24:16 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;Verificar meu resultado do http://t.co/VKjsp5CLA9: #speedtest #vivoemrede http://t.co/1dUu0IbqPx;;d3zao;14;Andre Gazzetta;;;;;;
Neutro;Vivo;Telefonia e Internet;Sim;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,14764E+17;false;Sun Dec 22 14:25:17 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Hoje é dia de Vivão. E vamos de Promoção!  #vivoemrede @ Vivo http://t.co/BfU4kMrQju;Consultor de Vendas, Publicitário, Marketing. Tranquilo, amigo, Pai e aprendiz.;carlornelas;86;Carlos Ornelas;BH/MG;BR;Brasil;Belo Horizonte, Minas Gerais;city;Belo Horizonte
Neutro;Vivo;Telefonia e Internet;Sim;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,14765E+17;false;Sun Dec 22 14:31:45 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;"Promoção e Vivão
#vivoemrede #vivocentro #UFCentro @ Vivo http://t.co/NTTfFNlKmv";Consultor de Vendas, Publicitário, Marketing. Tranquilo, amigo, Pai e aprendiz.;carlornelas;86;Carlos Ornelas;BH/MG;BR;Brasil;Belo Horizonte, Minas Gerais;city;Belo Horizonte
Neutro;Vivo;Telefonia e Internet;;;;;Masculino;4,14788E+17;;Sun Dec 22 16:03:12 +0000 2013;web;0;0;#vivoemrede responde pra mim alguem tem 256kbps ainda?;;cleberkblo;4;cleber carvalho;;;;;;
Negativo;Vivo;Internet;;Manaus;Amazonas;Brasil;Masculino;3,84902E+17;;Tue Oct 01 04:46:04 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@paulohaydenf estamos só com a internet sofrida da @Vivo;[ERROR];its_giliard;733;giliard;Mao;BR;Brasil;Manaus, Amazonas;city;Manaus
Negativo;Vivo;Seguro;;;Rio de Janeiro;Brasil;Masculino;3,85136E+17;;Tue Oct 01 20:13:57 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;A mulher liga da @vivo pra vender seguro e dá vontade de cancelar a assinatuta. Mulher grossa da porra!;Shows: guaciraabreu@uol.com.br / Eventos e Assessoria de Imprensa: 021 25417672  http://www.leojaime.com.br;LeoJaime;671875;Leo Jaime;Rio de Janeiro;;;;;
Negativo;Vivo;Seguro;;;;;Masculino;3,85136E+17;;Tue Oct 01 20:15:56 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;"Don't mess with Jaime! RT ""@LeoJaime A mulher liga da @vivo pra vender seguro e dá vontade de cancelar a assinatuta.Mulher grossa da porra!""";Fotógrafo. Autor de Cadernos de Viagem. Editor da Rev.Nacional.;jotaerreduran;130798;J.R.Duran;;;;;;
Negativo;Vivo;Atendimento;;;;;Feminino;3,8516E+17;;Tue Oct 01 21:52:46 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Gente que atendimento péssimo essa da @vivo um lixo. 21 ligações aguando de 10 a 15 min para se atendida e a ligação cai;";)";jessikaclavero;362;Jéssika Clavero;;;;;;
Negativo;Vivo;Atendimento;;;;;Feminino;3,85161E+17;;Tue Oct 01 21:53:58 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Esperando a @vivo atender a minha ligação, que serviço de atendimento mais podre.;";)";jessikaclavero;362;Jéssika Clavero;;;;;;
Negativo;Vivo;Seguro;;;São Paulo;Brasil;Masculino;3,8519E+17;;Tue Oct 01 23:49:00 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;“@LeoJaime: A mulher liga da @vivo pra vender seguro e dá vontade de cancelar a assinatuta. Mulher grossa da porra!”// Tudo uma merda;Compositor, arranjador, diretor e produtor musical apaixonado por Dramaturgia Musical...Ah, e por surf e xadrez...Samantha, Luciano e os Tuco. Viva!;MBriamonte;651;Miguel Briamonte;Brasil / SP;;;;;
