OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Neutro;SKY;Informação ao Cliente;False;;;Brasil;Não se aplica;3,94E+17;;Fri Oct 25 17:06:17 +0000 2013;web;0;0;Avise a galera! BARCELONA x REAL MADRID amanhã é só na SKY! Às 14h, ao vivo e exclusivo no Sports+ (28/228 HD)! #BarçaxRealnaSKY;Bem-vindos ao perfil oficial da SKY! Aqui você curte o melhor da TV por assinatura e tira todas as suas dúvidas. Ainda não tem SKY? Ligue 4004-2884.;skybrasil;93870;SKY Brasil;;;;;;
Neutro;SKY;Informação ao Cliente;False;;;Brasil;Não se aplica;3,94E+17;;Sat Oct 26 03:21:39 +0000 2013;web;0;0;@TodaFanTwilight, não temos informações a respeito de sinal aberto da rede Telecine. Fique de olho em nosso perfil e acompanhe as novidades;Bem-vindo ao perfil oficial de atendimento da SKY Brasil. Estamos aqui para tirar as dúvidas e ajudar no que for preciso. SKY HDTV É ISSO!;SKYresponde;19100;SKY Responde;;;;;;
Neutro;SKY;Propaganda;False;;;;Não se aplica;3,94E+17;;Sat Oct 26 06:18:43 +0000 2013;"<a href=""http://predrero.com.br/"" rel=""nofollow"">Predrero</a>";0;0;@skyresponde se essa bunda peidasse confete..seria carnaval o ano todo!;Quer que eu envie cantadas de pedreiro anônimas para alguém? Acesse o endereço abaixo, digite o username e envie! Simples assim!;Predrero;26962;Cantadas de Pedreiro;@ Obra;;;;;
Neutro;SKY;TV por assinatura;True;;;;Masculino;3,94E+17;;Sun Oct 27 00:42:54 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Assistindo #TelecinePremiumHD #SkyBrasil;Luiz Halan não merece a morte. Tenho que ficar pra semente, pois a humanidade me merece !!! Somos pessoas extraordinárias, vivendo vidas ordinárias !!!!!!!!;LuizHalan;95377;Luiz Halan ?;iMac: 0.000000,0.000000;;;;;
Neutro;SKY;TV por assinatura;True;;;;Masculino;3,95E+17;;Tue Oct 29 19:04:28 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@SKYresponde Um cliente insatisfeito incomoda muita gente! E um não cliente insatisfeito? INCOMODA MUITO MAIS!!! #SKYBRASIL #SKYHD #SKY;;RS_Trigo;6;Rodrigo Trigo;;;;;;
Neutro;SKY;Informação ao Cliente;False;;;;Masculino;3,95E+17;false;Tue Oct 29 22:06:52 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@skyresponde estou aguardando a resposta da reclamação postada no site Reclame Aqui http://t.co/EdIUlcWwBX #SKYLIXO #SKYBRASIL #SKYHD #SKY;;RS_Trigo;6;Rodrigo Trigo;;;;;;
Positivo;Tim;Telefonia e Internet;;;;;Não se aplica;4,05E+17;false;Tue Nov 26 18:28:59 +0000 2013;"<a href=""http://socialup.in"" rel=""nofollow"">socialup</a>";0;0;Urrul! Legal esse site, tweeta automatico e rapidinho!! http://t.co/JlrM7v4E8G #timbeta #rt #socialup #legal #Oi;;jordantimbeta2;177;jordan timbeta2;;;;;;
Positivo;TIM;Telefonia e Internet;;;;;Masculino;4,14E+17;;Fri Dec 20 05:07:44 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@jermbebado merece, por ter me proporcionado um plano vantajoso para q eu me comunicasse com meus amigos virtuais. Parabéns @tim;? Got my band a light that won't go out ?;lovehayleyball;805;Rafs;30.07.13;;;;;
Positivo;TIM;Telefonia e Internet;;;;;Masculino;4,14E+17;;Fri Dec 20 05:13:35 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@jermbebado a @tim eh uma boa compaheiraaaa ngm pode negar;? Got my band a light that won't go out ?;lovehayleyball;805;Rafs;30.07.13;;;;;
Positivo;TIM;Telefonia e Internet;;Curitiba;Paraná;Brasil;Feminino;4,15E+17;;Sun Dec 22 21:05:47 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Ainda bem que o cel. é dual... a #Claro patina e não vai. Salva pela #Tim.;Empregada pública - CELEPAR / Técnica Imobiliária(não atuante).;claricegois;1040;Clarice Gois;Curitiba - PR / Brasil;BR;Brasil;Marmeleiro, Paraná;city;Marmeleiro
Positivo;Vivo;;Sim;;;;Masculino;3,85E+17;true;Wed Oct 02 16:53:58 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Adoooooooooro este casal da #vivo ele já era demais agora com ela então, gata, linda e boa atriz http://t.co/ZhD9fgPj0g;Eu nasci assim me criei assim vou ser sempre assim GGG (Gago Gay Gaiato) divirtam-se;DAVIDBRAZIL24;341461;DAVIDBRAZIL24;Promoter;;;;;
Positivo;Vivo;Internet;;;;;Masculino;3,86E+17;;Fri Oct 04 02:05:12 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;que deus te de em dobro, toda a velocidade de internet q vc me deu @vivo;Um negro não assumido;esdraspc;458;ARTBLACK;twitter.com;;;;;
Positivo;Vivo;Atendimento;;Belo Horizonte;Minas Gerais;Brasil;Masculino;3,91E+17;;Thu Oct 17 02:00:29 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;O atendimento do call center do Alisyon foi sensacional #Vivoemrede;Atualmente - Publicitário, Planejamento, Social Media e mais sobre internet e filmes.;joaogabrielcamp;274;João Gabriel;Belo Horizonte, Minas Gerais,;BR;Brasil;Belo Horizonte, Minas Gerais;city;Belo Horizonte
Positivo;Vivo;Propaganda;False;;;Argentina;Masculino;3,91E+17;;Fri Oct 18 18:23:53 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;#KCAArgentina #ComunidadTkm #Vivo @RadioTKM;Soy de los pocos que no se saca fotos en el baño.                            Me caso con el cine y la radio. Realizador audiovisual  /  Locutor;saenz_emi;471;Emiliano Saenz;Argentina;;;;;
Positivo;Vivo;Telefonia e internet;;;;;Masculino;3,97E+17;;Sun Nov 03 20:14:20 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;Minha Internet Box 4G já voltou de Jaconé !!!! #Adoro #Vivo;Luiz Halan não merece a morte. Tenho que ficar pra semente, pois a humanidade me merece !!! Somos pessoas extraordinárias, vivendo vidas ordinárias !!!!!!!!;LuizHalan;91185;Luiz Halan ?;iMac: 0.000000,0.000000;;;;;
Positivo;Vivo;Telefonia e internet;;Santo André;São Paulo;Brasil;Masculino;4,00E+17;;Tue Nov 12 14:40:34 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;#vivo, estou impressionado, hj fui atendido com rapidez pelo Guilherme que estava muito bem informado de tudo... # parabéns #momentosraros;Skateboarder...;diassandro;27698;Sandro Dias;Costa Mesa, Santo Andre;;;;;
Positivo;Vivo;Telefonia e Internet;;Imbé;Rio Grande do Sul;Brasil;Masculino;4,03E+17;;Tue Nov 19 17:20:31 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;"To na loja da @vivo comprando um ""BoxVivo"". Negócio tá vendendo como água.";Servidor Público | Pós em Dir. Ambiental, Segurança Pública e MBA em Gestão Pública | Casado | Colorado | Contestador | Feliz |;Dadinhu;913;Leonardo Rosa;Imbé, RS, Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;;Rio de Janeiro;Brasil;Masculino;3,98E+17;;Wed Nov 06 00:25:33 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;5. O resultado é que, porque comprei um aparelho novo na @Vivoemrede, pagando caro, estou há 8 dias sem celular;Jornalista. Chefe de reportagem e comentarista do Sportv. Colunista da Folha.;fabio_seixas;28792;Fábio Seixas;Rio de Janeiro;;;;;
Negativo;Vivo;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,98E+17;;Wed Nov 06 17:20:52 +0000 2013;web;0;0;@Vivoemrede #Vivoemrede  que mentira minha casa vivormrede 500 kbps minha casa affs como você vende as coisas pura mentira #Mentira #spagora;http://www.habbo.com.br/room/12658939;traxshow;255;Leonardo Schott ;habbo;;;;;
Negativo;Vivo;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,98E+17;;Wed Nov 06 17:21:22 +0000 2013;web;0;0;@Vivoemrede #Vivoemrede  que mentira minha casa vivorede 500 kbps minha casa affs como você vende as coisas pura mentira #Mentira #spagora;http://www.habbo.com.br/room/12658939;traxshow;255;Leonardo Schott ;habbo;;;;;
Negativo;Vivo;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,98E+17;;Wed Nov 06 17:21:42 +0000 2013;web;0;0;@Vivoemrede #Vivoemrede  que mentira minha casa #vivorede 500 kbps minha casa affs como você vende as coisas pura mentira #Mentira #spagora;http://www.habbo.com.br/room/12658939;traxshow;255;Leonardo Schott ;habbo;;;;;
Negativo;Vivo;Telefonia e internet;;;;Brasil;Não informado;3,98E+17;false;Wed Nov 06 21:40:13 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;Verificar meu resultado do http://t.co/VKjsp5CLA9: #speedtest #vivoemrede. Era pra ser 10mb http://t.co/tD5BFFm0sI;;d3zao;11;d3zao;;;;;;
Negativo;Vivo;Telefonia e internet;;;;Brasil;Não informado;3,98E+17;;Wed Nov 06 23:06:45 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;E agora #VIVOEMREDE  região sem internet e previsão de retorno dia 08 ao meio dia. #vivo+mortaqnunca;;d3zao;11;d3zao;;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:20:38 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;A @Vivoemrede @vivoon @vivoblog @vivo é uma porcaria.Minha conta era 130reais ilimitada negociei falaram q baixaria para 92reais sem mudar..;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:21:44 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo ...os benefícios ...lorota a conta veio mais cara 145reais baixou nada. Liguei para la tiveram a cara de;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:22:40 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo ...pau de dizer q minha conta nem fechou. Como?? Ela está na minha mão e vence 10/11. Enchi da vivo...;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:23:46 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo amanhã mesmo vou portabilidade para Tim adeus vivo enganarão pura,agem como se estivessem fazendo favor;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:25:12 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo favor para os clientes! Uma porcaria atendentes sem preparação para o público,rede ruim no ES ligações;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:26:12 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo caem tempo todo!! Horrível!! CHEGA DE VIVO vamos apostar na Tim se for outra merda como a claro, mudo de;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:26:50 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo de operadora denovo chega de vivo!!!!!! BOSTA DE VIVO!!!;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Vila Velha;Espírito Santo;Brasil;Feminino;3,98E+17;;Thu Nov 07 01:31:28 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede @vivoon @vivoblog @vivo minha conta era 130$ disseram q baixariam sem perder vantagens para 92$ minha conta ta aqui 145$ kd???;Uma pessoa, gente boa e feliz! Sigam-me os bons!.;danimattedi;157;Daniela R. Mattedi;Vila Velha;;;;;
Negativo;Vivo;Telefonia e internet;;Canela;Rio Grande do Sul;Brasil;Masculino;3,98E+17;;Thu Nov 07 16:58:23 +0000 2013;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";0;0;Foi muito legal quase virar cliente da @Vivoemrede durante os 25 minutos que esperei pra ser atendido na loja até desistir;um sonho que se sonha so e so um sonho q se sonha so mas sonho que se sonha so é so um sonho q se sonha junto e é um sonho que se realidade sonha só é sonho rea;mirandanilo;14872;Danilo Miranda;Canela - RS;;;;;
Negativo;Vivo;Telefonia e internet;;Belo Horizonte;Minas Gerais;Brasil;Masculino;3,99E+17;;Thu Nov 07 19:36:41 +0000 2013;web;0;0;Porra #vivoemrede! Só preciso aumentar o meu plano e estou a mais de 1h e 30m, 4 ligações para não ter nenhum atendimento #servicodemerda;Service Designer Co-Founder at DesignThinkers Brasil, Voël Design and Mozaiko.;geovanerodrigue;664;Geovane Rodrigues;Belo Horizonte;;;;;
Negativo;Vivo;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,99E+17;;Fri Nov 08 01:06:00 +0000 2013;web;0;0;Agradeço, comovido, a @vivoemrede por me deixar de novo sem internet. E agora, com um requinte: sem televisão também. Isso é aperfeiçoamento;Paulistano do Bom Retiro, canhoto, bibliômano, fanático por pizza e massa, colunista do jornal O Estado de S. Paulo e comentarista dos canais ESPN.;anterogreco;98935;Antero Greco;;;;;;
Negativo;Vivo;Telefonia e internet;;Porto Alegre;Rio Grande do Sul;Brasil;Masculino;3,99E+17;;Fri Nov 08 13:34:01 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;Algum policial aí poderia me dar voz de prisão? Assim, vou pra cadeia e conseguirei usar meu @vivoemrede!!!!;"Repórter sem rosto. RBSTV/ TV Globo.
Contato: giovani.grizotti@rbstv.com.br";giovanigrizotti;36596;Giovani Grizotti;Porto Alegre/ Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;Porto Alegre;Rio Grande do Sul;Brasil;Masculino;3,99E+17;;Fri Nov 08 13:46:47 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;Na minha casa, não pega @vivoemrede. Mas nas galerias A, B, C, D e E do Presídio Central, o sinal bomba!;"Repórter sem rosto. RBSTV/ TV Globo.
Contato: giovani.grizotti@rbstv.com.br";giovanigrizotti;36596;Giovani Grizotti;Porto Alegre/ Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;Sorocaba;São Paulo;Brasil;Feminino;3,99E+17;;Fri Nov 08 15:14:01 +0000 2013;web;0;0;#Speedy #Vivo LIXO DE SERVIÇO, o de vocês hein.;I talk shit just deal with it. ?;Julhynha;372;Juliana Lopes;Sorocaba-SP;;;;;
Negativo;Vivo;Telefonia e internet;;;Bahia;Brasil;Feminino;3,99E+17;;Sat Nov 09 02:19:17 +0000 2013;web;0;0;@Vivoemrede @NaldoValenca  esse #VivoEmrede deve ser robô. repete a mesma coisa p todos os clientes e naõ resolve nada via DM. SAC OFF full;"Ex-sindicalista.Estudei Direito/ Administração. Quando não defendemos nossos direitos perdemos a dignidade e esta não
se negocia! https://t.co/zYSEbwvi";mluvieira;4557;MluizaVieira;Bahia-Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;Camaquã;Rio Grande do Sul;Brasil;Masculino;3,99E+17;;Sat Nov 09 16:09:25 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;"Com apenas 3 meses de @Vivoemrede, estou voltando pra OI. Sério, Vivo é uma baita enganação. Principalmente o ""limite 3G"".";tanto odio, tanto amor y tantas cosas -  Shows: mechamoesteban@gmail.com / esteban@olelemusic.com.br;estebantavares;232667;Esteban Tavares;Camaquã/RS;;;;;
Negativo;Vivo;Telefonia e internet;;Camaquã;Rio Grande do Sul;Brasil;Masculino;3,99E+17;;Sat Nov 09 16:10:41 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;“@aninhaxx: @estebantavares @Vivoemrede ata, dai tu vai mudar de CU pra CU PRETO?” Fui da OI 4 anos e NUNCA tive problema.;tanto odio, tanto amor y tantas cosas -  Shows: mechamoesteban@gmail.com / esteban@olelemusic.com.br;estebantavares;232667;Esteban Tavares;Camaquã/RS;;;;;
Negativo;Vivo;Telefonia e internet;;São Paulo;São Paulo;Brasil;Masculino;3,99E+17;;Sat Nov 09 22:43:56 +0000 2013;web;0;0;@Vivoemrede @vivoblog #Vivoemrede #vivoblog  vivo ou telefonica é pior aqui pereferia de SP Capital lixo puro não tem qualidade Net lixxxx00;http://www.habbo.com.br/room/12658939;traxshow;270;Leonardo Schott ;habbo;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,00E+17;;Sun Nov 10 22:53:18 +0000 2013;"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>";0;0;Só para constar, a @Vivoemrede é a pior operadora do universo! Atendimento ridículo! Estou a 55 minutos esperando o atendente!;Head of Product Design da Movile, sócio @FTips, Co-Founder ONoffRE e MonsterJuice, palestrante, colaborador do MacMagazine, Apple Evangelist. Resumindo: Geek!;macmasi;24168;Breno Masi ?;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,00E+17;;Mon Nov 11 01:55:30 +0000 2013;"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>";0;0;Por incrível que pareça ainda estou tentando falar com a @Vivoemrede. Acho que pouco importa para eles mas amanhã mudo para @ClaroRonaldo;Head of Product Design da Movile, sócio @FTips, Co-Founder ONoffRE e MonsterJuice, palestrante, colaborador do MacMagazine, Apple Evangelist. Resumindo: Geek!;macmasi;24167;Breno Masi ?;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;Brasília;Distrito Federal;Brasil;Masculino;4,00E+17;;Mon Nov 11 08:41:49 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@vivo vai conseguir me tirar do sério.  Nao há santo que consiga falar no telemarketing dessa empresa lixo;Flávio Bueno - Acima de tudo rubro-negro!!!! Professor, Publicitáriio, tocador, Salgueirense, RLD!!!;flaviobueno13;897;Flávio Bueno;Brasília - DF;;;;;
Negativo;Vivo;Telefonia e internet;;;Rio de Janeiro;Brasil;Masculino;4,00E+17;;Mon Nov 11 19:03:50 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;"Enquete. Qual a pior concessionária? 
@SuperVia_trens
@metro_rio
@novacedae
@lightclientes
@TIM_AJUDA
@ClaroRonaldo
@Vivoemrede 
@oi";Engenheiro e Advogado. Vascaíno de Coração.  Divorciado. Apaixonado pelo amor da minha vida, minha filha Clarissa.;Gustavo39673075;62;Gustavo Corrêa;Rio de Janeiro;;;;;
Negativo;Vivo;Telefonia e internet;;Porto Alegre;Rio Grande do Sul;Brasil;Masculino;4,01E+17;;Wed Nov 13 09:12:53 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A picaretagem da @vivo é tamanha que até o *8486 cai durante a ligação. As teles assinam TAC más não cumprem né @MP-RS @ProconRS;Economia , política e Vigoroso combate a mídia golpista e comercial.;gilmardarosa;1280;Gilmar da Rosa;Porto Alegre;BR;Brasil;Sapiranga, Rio Grande do Sul;city;Sapiranga
Negativo;Vivo;Telefonia e internet;;;;Brasil;Feminino;4,01E+17;;Wed Nov 13 11:27:08 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Sempre aguentei os desaforos da @vivo mas agora foi o cúmulo do desaforo #Vivoemrede aguardem meu processo;;natalia_soulthi;21;? Natyzinha? ;Brazilian;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Feminino;4,01E+17;;Wed Nov 13 14:31:47 +0000 2013;web;0;0;#vivoemrede onde esta seu atendimento???;jornalista, cinéfila, curiosíssima e indecifrável...;Erika_Salgaddo;37;Erika Salgado;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Feminino;4,01E+17;;Wed Nov 13 14:34:24 +0000 2013;web;0;0;#vivoemrede chat não funciona, telefone não funciona, sms não funciona, perfil no facebook não funciona, twitter não funciona...;jornalista, cinéfila, curiosíssima e indecifrável...;Erika_Salgaddo;37;Erika Salgado;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;São Luíz;Maranhão;Brasil;Feminino;4,01E+17;;Wed Nov 13 18:27:00 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@Vivoemrede E qual foi o problema mesmo com o 3G em São Luís? Há 3 horas sem funcionar! Obg;Raramente fico mal-humorada, facilmente fico triste e mais facilmente ainda mudo de triste para alegre e de alegre para triste .;JessMatos;454;Jazzica;São Luis, MA. Brazil;BR;Brasil;São Luís, Maranhão;city;São Luís
Negativo;Vivo;Telefonia e internet;;;;Brasil;Feminino;4,01E+17;;Thu Nov 14 09:15:04 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;E cadastra sua reclamação, então PQ pergunta se pode ajudar fica quieta #Vivoemrede;;natalia_soulthi;22;? Natyzinha? ;Brazilian;;;;;
Negativo;Vivo;Telefonia e internet;;;;;Feminino;4,02E+17;;Sun Nov 17 11:57:10 +0000 2013;"<a href=""http://www.WindowsPhone.com/"" rel=""nofollow"">Windows Phone</a>";0;0;Pra variar, #VIVO sem sinal;Uma filha da pós modernidade que teima em andar na marcha lenta!;veronica_frs;302;veronica_frs;;;;;;
Negativo;Vivo;Telefonia e internet;;Fortaleza;Ceará;Brasil;Masculino;4,02E+17;;Sun Nov 17 12:53:55 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;O 3G da @Vivo é péssimo. Não recomendo,não entrega sequer 1/5 da velocidade prometida. Vou mudar. #Fail;Jornalista, Professor Universitário e Assessor de Comunicação;cesarespindola4;1779;César Espíndola;Fortaleza-Ce;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Feminino;4,02E+17;;Mon Nov 18 14:13:26 +0000 2013;web;0;0;Como a @vivoemrede pode ser tão confusa, gente? 5a. equipe q vem em casa pra instalar a fibra óptica e nunca acertam dia, linha, etc.;World Wide Woman -  Física/Escriba  ( http://farofa.com.br) // texts - https://medium.com/@rosana/;rosana;435778;rosana hermann ;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Feminino;4,02E+17;;Mon Nov 18 14:37:52 +0000 2013;web;0;0;Há 20 min c/ a moça da @vivoemrede e ela me diz:'tem que aguardar pq eu não tenho fibra optica aqui' pq o prédio é velho no centro de SP.;World Wide Woman -  Física/Escriba  ( http://farofa.com.br) // texts - https://medium.com/@rosana/;rosana;435774;rosana hermann ;São Paulo;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,02E+17;;Mon Nov 18 16:37:36 +0000 2013;web;0;0;ACHO QUE NAO EXISTE PIOR SERVIÇO DE TELEFONIA DO QUE A @Vivoemrede QUE DEIXA A GENTE MORTA DE RAIVA;Narrador esportivo. Qual quer duvida compre o livro OLHO NO LANCE.;silvioluiz;510940;Silvio Luiz;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,02E+17;;Mon Nov 18 16:38:35 +0000 2013;web;0;0;@Vivoemrede POR QUE O TELEFONE DA OUVIDORIA NAO ATENDE?;Narrador esportivo. Qual quer duvida compre o livro OLHO NO LANCE.;silvioluiz;510940;Silvio Luiz;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,02E+17;;Mon Nov 18 17:00:26 +0000 2013;web;0;0;30 MINUTOS PARA TENTAR RECLAMAR DO PESSIMO SERVIÇO DA @Vivoemrede;Narrador esportivo. Qual quer duvida compre o livro OLHO NO LANCE.;silvioluiz;510940;Silvio Luiz;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e internet;;;São Paulo;Brasil;Masculino;4,02E+17;;Mon Nov 18 17:12:40 +0000 2013;web;0;0;A FRASE QUE A @Vivoemrede  MAIS CONHECE É ANOTE O PROTOCOLO;Narrador esportivo. Qual quer duvida compre o livro OLHO NO LANCE.;silvioluiz;510941;Silvio Luiz;São Paulo, Brasil;;;;;
Negativo;Vivo;Telefonia e Internet;;;;Brasil;Feminino;4,03E+17;;Tue Nov 19 19:40:09 +0000 2013;web;0;0;Muito aborrecida com a empresa @vivo @Vivoemrede. Há dois meses, tentando cancelar um modem. E não consigo. E as contas chegando...;Jornalista, especializada em Comunicação Empresarial. Assessora de comunicação. Interessada em cultura digital, empreendedorismo e pessoas.;clausoares;950;clausoares;Brasil;;;;;
Negativo;Vivo;Telefonia e Internet;;Rio de Janeiro;Rio de Janeiro;Brasil;Masculino;4,03E+17;false;Wed Nov 20 04:28:02 +0000 2013;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";0;0;Especialmente pro #luansantana e esse marketing fdp da #vivo http://t.co/HcseQzxlAu;Vascaíno, Amendobobo Yeah, Ator, Produtor, Editor do @lafenixvideos, metido a cozinheiro e Pai da Marina *.*;henriqueminimim;19888;HenriqueMinimim Leão;ÜT: -22.797008,-43.207325;;;;;
