OPINIAO;EMPRESA;SERVIÇO;POSSIBLY_SENSITIVE_IS_CORRECT;LOCAL_CIDADE;LOCAL_ESTADO;LOCAL_PAÍS;SEXO_USUÁRIO;id_str;possibly_sensitive;created_at;source;retweet_count;favorite_count;tweet;user_description;user_screen_name;user_followers_count;user_name;user_location;place_country_code;place_country;place_full_name;place_place_type;place_name
Negativo;Tim;;;;;Brasil;Masculino;3,98E+17;;Thu Nov 07 10:41:11 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Bom dia pessoal. Desde ontem sem internet. Pago a #TIM e a #GVT e NENHUMA DAS DUAS FUNCIONA. R$ 200 jogados no lixo!!!;"Eng de Materiais, especialista em Metalurgia e Mestre em Ciência na área de energia nuclear... Mas comecei sendo gamer!
Contato: contatocjbr@ig.com.br";CeJBrasil;57313;CJBr Eng Leo;Brasil;;;;;
Negativo;Tim;Telefonia e internet;;Ribeirão Preto;São Paulo;Brasil;Masculino;3,98E+17;false;Thu Nov 07 10:56:00 +0000 2013;"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>";0;0;"Reclame Aqui &gt; Tim Celular http://t.co/abrm7Yqfp7 #ReclameAQUI 
Não recomendo, descaso total! #TimBrasil @TIM_AJUDA #ANATELNeles";Decifra-me, mas não conclua, eu posso te surpreender!! Segue que sigo de volta!! (Aqui desde 19/07/2010).;williamcico;777;William Cico;Ribeirão Preto-SP;;;;;
Negativo;Tim;Telefonia e internet;;Cuiabá;Mato Grosso;Brasil;Feminino;3,99E+17;;Thu Nov 07 18:07:42 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;MEU DEUS EU JÁ ATINGI 100% DA INTERNET AQUI QUE INSULTO MEU DEUS NEM USEI HOJE @tim eu vou meter processo;Batalhadora, ruiva, 1.84, perspicaz, afro-brasileira, doméstica, de bem com a vida, simplesmente eu.;gimorbeck;283;giovanna morbeck;Cuiabá - Brasil;;;;;
Negativo;Tim;Telefonia e internet;;;Rio de Janeiro;Brasil;Não se aplica;3,99E+17;;Thu Nov 07 20:13:40 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;#TimViverSemSinal RT @alleomiranda: Alguém com problemas de sina na @TIMBrasil @TIM_AJUDA na área de Duque de Caxias?;We work  24x7 helping people to avoid urban violence&Jam, helping victims of disasters, people who need blood transfusions. We REALLY use Twitter to Save Lives.;LeiSecaRJ;571769;Lei Seca RJ;Rio de Janeiro;;;;;
Negativo;Tim;Telefonia e internet;;;;Brasil;Feminino;3,99E+17;;Thu Nov 07 20:53:59 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Ainda me pergunto por que uso a internet da @Tim;Brilho, açúcar, tempero e tudo que há de bom.  #Harmonizer #Gleek #BeyHive #Rafa http://facebook.com/FrescurasdeDiva ? http://frescurasdediva.tumblr.com;FrescurasdeDiva;18193;Carolinesquecível;Brasil ?;;;;;
Negativo;Tim;Telefonia e internet;;;;Brasil;Feminino;3,99E+17;;Thu Nov 07 20:54:51 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Se tivesse internet à manivela seria mais rápida do que a internet para celular da @tim.;Brilho, açúcar, tempero e tudo que há de bom.  #Harmonizer #Gleek #BeyHive #Rafa http://facebook.com/FrescurasdeDiva ? http://frescurasdediva.tumblr.com;FrescurasdeDiva;18193;Carolinesquecível;Brasil ?;;;;;
Negativo;Tim;Telefonia e internet;;;;;Feminino;3,99E+17;;Fri Nov 08 12:56:42 +0000 2013;web;0;0;meu celular ta sem área desde ontem a noite, obrigada @tim;? p ?;vacilonawn;832;pandorga;? nandorga ?;;;;;
Negativo;Tim;Telefonia e internet;;;;Brasil;Masculino;3,99E+17;;Fri Nov 08 13:33:02 +0000 2013;web;0;0;Quirida @TIMBrasil, ontem fiz uma ligação local de 4 min que me custou 15 reais. Se soubesse teria ido de táxi tratar o assunto pessoalmente;Jornalista. Cultura pop é legal de vez em quando. http://Facebook.com/davirocha E-mail: odavirocha@gmail.com;davirocha;1815;Davi Rocha;Brasil;;;;;
Negativo;Tim;Telefonia e internet;;;São Paulo;Brasil;Feminino;3,99E+17;;Fri Nov 08 14:47:50 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Essa @tim tem o pior 3g do mundo;desempregada do site, mas tenho o cabelo cinza natural.;carolinecarrico;795;summer.;São Paulo;;;;;
Negativo;Tim;Telefonia e internet;;;São Paulo;Brasil;Feminino;3,99E+17;;Fri Nov 08 14:49:58 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Internet de escada é mais rápida que seu 3g @Tim;desempregada do site, mas tenho o cabelo cinza natural.;carolinecarrico;795;summer.;São Paulo;;;;;
Negativo;Tim;Telefonia e internet;;Brasília;Distrito Federal;Brasil;Masculino;3,99E+17;;Fri Nov 08 16:18:11 +0000 2013;web;0;0;@natssssss_ @tim não vá, não se submeta a essa falta de educação tim;Cabeça de mula sem cabeça, fuzileiro naval, borracheiro de trem, colocador de bolinha em dado e dançarino que sai do bolo em despedidas de solteiro femininas.;lukeka1;412;Lucas da Lelê™;Brasilia;;;;;
Negativo;Tim;Telefonia e internet;;;;Brasil;Masculino;3,99E+17;;Sat Nov 09 19:06:13 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;a tim manda 20 mil sms por dia vai toma no teu cu @tim;olha tu lendo minha bio;jojoturunen;456;jesse pinkman;brazil;;;;;
Negativo;Tim;Telefonia e internet;;Natal;Rio Grande do Norte;Brasil;Masculino;4,00E+17;;Mon Nov 11 13:13:21 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;"A boa da #TIM @TIMBrasil : ""A partir de 14/11 o acesso as mensagens de voz no *100 nao sera mais gratuito...";"Repórter-fotográfico - Natal, RN, Brasil.
TIM - 084 9994.2841 - fotografia@canindesoares.com";canindesoares;14828;Canindé Soares;-6.239434,-36.020475;;;;;
Negativo;tim;Telefonia e internet;;;Rio de Janeiro;Brasil;Masculino;4,00E+17;;Mon Nov 11 19:03:50 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;"Enquete. Qual a pior concessionária? 
@SuperVia_trens
@metro_rio
@novacedae
@lightclientes
@TIM_AJUDA
@ClaroRonaldo
@Vivoemrede 
@oi";Engenheiro e Advogado. Vascaíno de Coração.  Divorciado. Apaixonado pelo amor da minha vida, minha filha Clarissa.;Gustavo39673075;62;Gustavo Corrêa;Rio de Janeiro;;;;;
Negativo;Tim;Telefonia e internet;;Maringá;Paraná;Brasil;Masculino;4,00E+17;;Tue Nov 12 23:03:33 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;.  @tim  ow seus filhos da puta, q aconteceu com o sinal em Maringá q faz 1 hr q meu cel ñ recebe nem faz ligação?  Enfiaram o sinal no cú?;;AugustoSanti;273;Augusto Santi;Maringá-PR Brasil;;;;;
Negativo;Tim;Telefonia e internet;;;;;Masculino;4,01E+17;;Wed Nov 13 23:18:20 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;É difícil ter um sinal que funcione, @TIMBrasil?;"Não perca seu tempo com quem já se perdeu. 
Quando a injustiça se torna lei, a resistência se torna dever.";dieegosuficiel;263705;Diego Suficiel;;;;;;
Negativo;Tim;Telefonia e internet;;;;;Feminino;4,01E+17;;Thu Nov 14 18:22:41 +0000 2013;web;0;0;@tim a internet de vcs é horrivel ok bye;keep moving forward;sttarsdance;2981;isa;2nd november;;;;;
Negativo;Tim;Telefonia e internet;;Fortaleza;Ceará;Brasil;Masculino;4,01E+17;;Thu Nov 14 22:48:20 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Porcaria de operadora essa #timbrasil que tá com problemas no 3G... Aff...;Binário Sound System - Sons, arte, culinária, viagens de cola torta. Músico Cearense, Compositor, Instrumentista, Pop Naïf Reciclado, e torcedor do Flamengo...;gilduarte;605;Gil Duarte;Fortaleza/São Paulo;;;;;
Negativo;Tim;Telefonia e internet;;;;Brasil;Feminino;4,01E+17;;Fri Nov 15 14:34:52 +0000 2013;"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>";0;0;Na @TIMTIMporTIMTIM a pessoa te envia a mensagem hoje, e ela só chega no outro dia! #TIMBRASIL #TIM;;crisnederbh;336;Cristhiane Neder;Brasil;;;;;
Negativo;Tim;Telefonia e internet;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,01E+17;;Fri Nov 15 14:38:41 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#timbrasil vai tomar no centro do olho do seu cu!;About yourself in fewer than 121 chars.;Sandroqsboy;115;Sandro Qsboy;Belo Horizonte, Brasil;;;;;
Negativo;TIM;Telefonia e Internet;;Niterói;Rio de Janeiro;Brasil;Masculino;4,03E+17;;Wed Nov 20 15:23:04 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;@tim @blackberry respondam ai RT @Valescam1: Pq você fica sem net,me diz @RaphaeelCastro;NINGUÉM QUER SABER!!;RaphaeelCastro;349;John Rapha K'stro ™;Niterói - RJ;;;;;
Negativo;TIM;Telefonia e Internet;;Niterói;Rio de Janeiro;Brasil;Masculino;4,03E+17;;Wed Nov 20 15:30:55 +0000 2013;"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>";0;0;@Valescam1 @tim @BlackBerry sim.. Esses bando de filho das putas.. Odio d você tim e blackberry;NINGUÉM QUER SABER!!;RaphaeelCastro;349;John Rapha K'stro ™;Niterói - RJ;;;;;
Negativo;Tim;Telefonia e Internet;;;;;Não informado;4,04E+17;;Thu Nov 21 17:00:10 +0000 2013;web;0;0;véééi nem o face ta entrando, a internet da #tim ta melho que a da bosta da #Oi;They know that we know but do not know that we know they know.;Leonam66;1006;lolan;;;;;;
Negativo;Tim;Telefonia e Internet;;Florianópolis;Santa Catarina;Brasil;Masculino;4,04E+17;;Thu Nov 21 23:44:42 +0000 2013;web;0;0;são voces mesmo @TIM seus pnc, pago 80 no plano pos pago e nem pra ter área, ainda ficam derrubando a porra da ligação;SI VIS PACEM PARABELLUM;renanluizz;166;Renan Luiz Rodrigues;Florianópolis;;;;;
Negativo;Tim;Telefonia e Internet;;Florianópolis;Santa Catarina;Brasil;Feminino;4,04E+17;;Fri Nov 22 04:32:12 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A @tim já começou de zoeira com minha cara...;? Na paz, na moral, na humilde busco só sabedoria...;paagurgel;297;Paloma Gurgel;Florianópolis, SC.;;;;;
Negativo;Tim;Telefonia e Internet;;Florianópolis;Santa Catarina;Brasil;Feminino;4,04E+17;;Fri Nov 22 05:43:26 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@tim para de cortar as minhas conversas no meio;? Na paz, na moral, na humilde busco só sabedoria...;paagurgel;297;Paloma Gurgel;Florianópolis, SC.;;;;;
Negativo;Tim;Telefonia e Internet;;;;;Feminino;4,04E+17;;Fri Nov 22 14:28:47 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Valeu @TIM meu cel sem serviço desde ontem!;Passionate about fashion! http://g-aguiar.tumblr.com/;giooaguiar;383;Giovanna Aguiar;;;;;;
Negativo;Tim;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,04E+17;;Fri Nov 22 16:53:21 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;Alo  @Vivoemrede vcs podem entrar em contato comigo? Não aguento mais a @tim;Ex-cortador de cana. Hoje em dia, repórter e apresentador meia boca...;ivan_more;247499;Ivan Moré;São Paulo/ Brasil;;;;;
Negativo;Tim;Telefonia e Internet;;Ganhães;Minas Gerais;Brasil;Masculino;4,04E+17;;Fri Nov 22 16:55:44 +0000 2013;web;0;0;@ivan_more @Vivoemrede @tim muda para Oi a menos pior de todas;Turismólogo , Agente de Viagens , Mineiro , Cançeriano, Tio coruja do Davi e  do Lucas e twitteiro nas horas vagas .;marconeAF;1519;Marcone Ferreira;Guanhães -MG;;;;;
Negativo;Tim;Telefonia e Internet;;Diadema;São Paulo;Brasil;Masculino;4,04E+17;;Fri Nov 22 16:56:31 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;@ivan_more @Vivoemrede @tim E tem lugar que a barrinha enche e a internet é um tiro de tão rápida! #ChupaTim rs;Sou mais um Zé Louquinho no Mundo: Bancário, Fatecano, Professor de Informática e às vezes, artista.;kazzttor;333;André Arruda;Diadema - SP, Brasil;;;;;
Negativo;Tim;Telefonia e Internet;;Mossoró;Rio Grande do Norte;Brasil;Masculino;4,04E+17;;Fri Nov 22 20:17:00 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Ao usar a internet @Tim me sinto uma pessoa que passa roupas com um ferro a brasas;Estudante de Gestão Pública - UFRN - Petroleiro;fernando_ifrn;38;fernando lopes;Mossoró-RN;BR;Brasil;Mossoró, Rio Grande do Norte;city;Mossoró
Negativo;Tim;Telefonia e Internet;;Florianópolis;Santa Catarina;Brasil;Feminino;4,06E+17;;Wed Nov 27 20:17:17 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A internet da @tim é um lixo!!!!!!!!!!;? Na paz, na moral, na humilde busco só sabedoria...;paagurgel;299;Paloma Gurgel;Florianópolis, SC.;;;;;
Negativo;Tim;Telefonia e Internet;;;São Paulo;Brasil;Masculino;4,06E+17;false;Thu Nov 28 12:23:06 +0000 2013;web;0;0;Pior emprego do mundo: assessor de imprensa da @Timbrasil: http://t.co/zsTd6iihvU;A Última Princesa, Combo Rangers, Princesas do Mar, Nerdbooks. Acima de tudo, @gicabu e Luna. Nada pessoal, só sigo 99 de cada vez pra não endoidar.;fabioyabu;24126;Fábio Yabu;São Paulo, Brazil;;;;;
Negativo;Tim;Telefonia e Internet;;;Rio de Janeiro;Brasil;Feminino;4,06E+17;;Thu Nov 28 21:35:20 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;#TimBrasil #Tim A pior operadora do Brasil! 48 horas sen funcionar em nilopolis...sem fazer ligações! #Vergonha;"Sou aluna de Jornalismo,Carioca, Flamenguista, Serva de Deus, Feliz e Apaixonada pela vida ! 
Siga-me e verás !";LilianPego;171;Lilian de souza Pego;Rio de Janeiro;;;;;
Negativo;Tim;Telefonia e Internet;;;Minas Gerais;Brasil;Masculino;4,06E+17;;Thu Nov 28 22:15:31 +0000 2013;web;0;0;Agora virou moda, todos os dias a essa hora meu sinal de internet desaparece. Obrigado #TIM;Quando a vida me desafia, eu dobro a aposta.;fuxikita;75947;Edi Gomes Ferreira;Minas Gerais;;;;;
Negativo;Tim;Telefonia;;;Rio de Janeiro;Brasil;Não se aplica;4,08E+17;;Wed Dec 04 00:58:55 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;22:57 Moradores de Nova Iguaçu estão sem sinal da @TIMBrasil há mais de quatro horas @brasil_ANATEL  @LeiSecaRJ  @OGlobo_Rio  @bandnewsfmrio;Twitter com notícias e principais informações sobre a Baixada Fluminense;baixadanaweb;745;Baixada na Web;Rio de janeiro;;;;;
Negativo;Tim;Internet;;;;;Masculino;4,08E+17;;Wed Dec 04 15:22:47 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;A internet da #TIM é a pior aqui no #Paraná. A melhor é a #VIVO. Não compre plano mobile @TIM no Paraná;Cristão, Jogador de futebol amador e profissional na área de telecomunicações.;juniorluchini;118;Júnior Luchini;;;;;;
Negativo;Tim;;;;;Brasil;Masculino;4,08E+17;;Wed Dec 04 22:22:46 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Sem energia, sem bateria no computador e a #Tim em Edge. Eu adoro o terceiro mundo com custo de Suécia. @Roxmo;Arquiteto, urbanista, pai, flamenguista e por aí vai...       ///   #AndOttoSays : A inteligência se cultiva, a burrice também...;ccurtyjr;16;Carlos Curty Jr;Brasil, Brésil, Brazil;;;;;
Negativo;Tim;Telefonia;;;Minas Gerais;Brasil;Masculino;4,09E+17;;Thu Dec 05 23:59:04 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;É Félix, nada é mais humilhante do que usar um chip da #TIM.;Quando a vida me desafia, eu dobro a aposta.;fuxikita;76357;Edi Gomes Ferreira;Minas Gerais;;;;;
Negativo;Tim;Telefonia;;;;;Feminino;4,09E+17;;Fri Dec 06 13:40:10 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Vocês são uma merda, o sinal de vcs não existe. Obrigada por roubar meu dinheiro. Bjs @tim vsf;Impossível é o caralho. Eu tenho fé, eu acredito, eu posso, eu quero, eu consigo. http://Instagram.com/leticiauhi#;Leticia_Auhi;583;Lele Auhi;;BR;Brasil;Rio de Janeiro, Rio de Janeiro;city;Rio de Janeiro
Negativo;Tim;Telefonia;;;Rio de Janeiro;Brasil;Feminino;4,09E+17;false;Fri Dec 06 13:42:03 +0000 2013;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";0;0;Se tivesse sinal eu aproveitaria, né @tim #vsf http://t.co/I1BBopZ88R;...e que a gente não desista porque ninguém acredita. (Machado de Assis) Jordana, mas amo q me chamem de Jorrrr, e Gaúcha em primeiro lugar!! ?;jordanagb;757;Jorrr;Rio de Janeiro;;;;;
Negativo;Tim;Atendimento;;Ji-Paraná;Rondônia;Brasil;Masculino;4,09E+17;;Fri Dec 06 23:41:54 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;Perder 30 minutos da sua vida porque a operadora tem um serviço de atendimento péssimo, @Tim vcs são horríveis pqp!;Normal como você,sonhador e Escritor http://vencendoasmuralhas.blogspot.com.br/ http://juninhovaladapoeta.blogspot.com.br/;juninhovalada;241;Leandro Joaquim;Ji-Paraná;BR;Brasil;Ji-Paraná, Rondônia;city;Ji-Paraná
Negativo;Tim;;;Brasília;Distrito Federal;Brasil;Não se aplica;4,09E+17;;Sat Dec 07 03:35:05 +0000 2013;"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>";0;0;@Tim se eu enviasse mais 50 centavos p internet ces aceitavam, agora se for p reclamaçao a sms nem envia. Pau no cu;???? ?? ??????;se_oriente_rapa;412;???? ;Brasólia;;;;;
Negativo;Tim;Internet;;Belo Horizonte;Minas Gerais;Brasil;Feminino;4,09E+17;;Sat Dec 07 12:41:48 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Um brinde a quem paga pela internet e não consegue usar #Tim #Tim!;"Publicitária e DJ.
Analista de Mídias Sociais";MairaHess;158;Maira Hess;Belo Horizonte;;;;;
Negativo;Tim;Internet;;Duque de Caxias;Rio de Janeiro;Brasil;Masculino;4,09E+17;;Sat Dec 07 13:02:24 +0000 2013;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";0;0;Rede da @tim horrivel,fiquei sem rede até agr de manha ! Tive q ficar na rua até 02:00 pra poder usar a net;Tec. em Informática,Estagiario,Evangélico , Little Monster,sou chato,sou Divo,mas siga me e  comprove !;Drew_hates;229;o namorado da AMANDA;Duque de Caxias-Rj;;;;;
Negativo;Tim;Internet;;;;;Feminino;4,09E+17;;Sat Dec 07 20:23:17 +0000 2013;web;0;0;odeio não ter internet no celular, ei @tim da um jeito ae;you know i'm a dreamer, but my heart's of gold;mandy_maga;959;mands;;;;;;
Negativo;Tim;Internet;;;;;Feminino;4,09E+17;;Sat Dec 07 23:14:29 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;ei @tim cade minha internet? quero ela de volta, obrigada de nada;you know i'm a dreamer, but my heart's of gold;mandy_maga;959;mands;;;;;;
Negativo;Tim;;;Belo Horizonte;Minas Gerais;Brasil;Masculino;4,10E+17;;Mon Dec 09 14:49:37 +0000 2013;web;0;0;@talitaribeiro @marcogomes Estou tendo um problema similar com a #timbrasil , e a resposta foi a mesma u.u;Extrovertido e pensador;thi_bhz;398;Thiago Oliveira;BH / Brazil;;;;;
Negativo;Tim;;;;Rio de Janeiro;Brasil;Feminino;4,10E+17;;Mon Dec 09 14:51:28 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@TIMBrasil @LeiSecaRJ Natal clientes  bloqueio por atingir 300 mbs. Desbloqueou so pagando +5,90 #TIMnunca+;Ser Feliz ou Ter Razão...com certeza, Ser Feliz!;britoscatia;70;Catia Spencer;Rio de Janeiro - Brasil;;;;;
Negativo;Tim;;;;Rio de Janeiro;Brasil;Feminino;4,10E+17;;Mon Dec 09 15:12:30 +0000 2013;web;0;0;@britoscatia @LeiSecaRJ @TIMBrasil Isso porque o comercial é 'ilimitado';Make yourself some angel wings and if those angel wings don’t fly, someone’s going to paint you another sky.;ImD4nger0us;323;Isa;Rio de Janeiro.;;;;;
Negativo;Tim;;;;Rio de Janeiro;Brasil;Não se aplica;4,10E+17;;Mon Dec 09 15:13:39 +0000 2013;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";0;0;#TIMganaram RT @ImD4nger0us: @britoscatia @LeiSecaRJ @TIMBrasil Isso porque o comercial é 'ilimitado';We work  24x7 helping people to avoid urban violence&Jam, helping victims of disasters, people who need blood transfusions. We REALLY use Twitter to Save Lives.;LeiSecaRJ;582370;Lei Seca RJ;Rio de Janeiro;;;;;
Negativo;Tim;Internet;;;Paraíba;Brasil;Masculino;4,10E+17;;Tue Dec 10 16:20:24 +0000 2013;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";0;0;As vezes fico me perguntando por que coloco crédito na #tim e na #Oi pq internet que é bom nada.-. #oigalera #timbeta;#Welcome Curto música, Séries, Filmes, gosto de #Tecnologia #Ciência Bons Livros... e derivados :) Kik Menssenger: AlexandreTomaz;AlexandreTomaz;6894;Alexandre Tomaz;Paraíba, Brazil;;;;;
Negativo;Tim;;;Timóteo;Minas Gerais;Brasil;Masculino;4,11E+17;;Wed Dec 11 22:21:13 +0000 2013;web;0;0;@TIM você não presta é um lixo!;"Mineiro, Cristão, CRUZEIRENSE, Integrante do @Coracao_Celeste e administrador do @_InfoCruzeiro  =D Sejam bem vindos;*";LudeHandellCEC;1414;Lude Handell ;Timoteo MG ;;;;;
Negativo;Tim;;;Fortaleza;Ceará;Brasil;Feminino;4,11E+17;;Thu Dec 12 17:12:22 +0000 2013;web;0;0;"Abuso dessa #Tim com msg que tenta 'roubar' nosso dinheiro;se toca,operadora vagaba!Para de me mandar essas m*!";Assistente Social, estudante de Música, UFC, Sobral. https://www.facebook.com/glosvalda;Glisvilde;1894;Glosvalda;Fortaleza - Ceará;;;;;
Negativo;Tim;Telefonia;;;São Paulo;Brasil;Masculino;4,11E+17;;Fri Dec 13 02:05:07 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;AFF PALHAÇADA ESSA @tim VIU, 2 HORAS SEM REDE E SINAL ALGUM. SE NÃO FOSSE O WIFI TAVA SEM COMUNICAÇÃO VIRTUAL! --' #TimSemSinal;;LipiNoronha;171;Phellipe Noronha ;Brasil São Paulo;;;;;
Negativo;Tim;;;;São Paulo;Brasil;Feminino;4,13E+17;;Mon Dec 16 11:02:43 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;desejo que a tim funcione em 2014 rt @TIMBrasil: 2014 está chegando! Que tal compartilhar seus desejos para o novo ano com a TIM?;gordinha, porém triunfante.;madamaciel;1990;Madá Maciel;sp;BR;Brasil;São Paulo, São Paulo;city;São Paulo
Negativo;Tim;Internet;;Curitiba;Paraná;Brasil;Feminino;4,13E+17;;Mon Dec 16 14:21:22 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@TIMBrasil eu quero meu 3G de volta isso sim;Keep Calm !;Marianaalveso;179;Mariana Alves ;Curitiba;;;;;
Negativo;Tim;;;;Rio de Janeiro;Brasil;Masculino;4,13E+17;;Mon Dec 16 18:24:10 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@TIMBrasil A TIM deveria convocar uma equipe técnica e melhorar o serviço...;;Mr_Roland;113;Rafael Roland;Rio de Janeiro;;;;;
Negativo;Tim;Telefonia;;Belo Horizonte;Minas Gerais;Brasil;Não se aplica;4,13E+17;;Mon Dec 16 21:41:50 +0000 2013;web;0;0;A @TIMBrasil tem que patrocinar o Fluminense, assim o sinal nunca mais vai cair!;Clube Atlético Mineiro, uma vez até morrer!;GaloDeRaca;3749;????? ???? ;Belo Horizonte - MG;;;;;
Negativo;TIM;Telefonia e Internet;;;São Paulo;Brasil;Feminino;4,13E+17;;Tue Dec 17 03:22:24 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;@tim você está precisando aprender com o fluminense;desempregada do site, mas tenho o cabelo cinza natural.;carolinecarrico;814;caroline carriço;São Paulo;;;;;
Negativo;TIM;Telefonia e Internet;;Porto Alegre;Rio Grande do Sul;Brasil;Feminino;4,13E+17;;Wed Dec 18 01:37:06 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;@tim que em 2014 a internet fique boa ??;Say goodbye to all my fears, one good song, they disappear;marianafranzoi;922;Mariana;Porto Alegre,Brasil;;;;;
Negativo;TIM;Telefonia e Internet;;Paracatu;Minas Gerais;Brasil;Masculino;4,13E+17;;Wed Dec 18 19:58:35 +0000 2013;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";0;0;É frustrante ter um smartphone 4G mas a @tim não disponibiliza nem um 3G descente;A vida é o meu maior motivo, aventuras e emoções elevam minha felicidade. Brindo a casa, brindo a vida, meus amores minha família.;Ferndinanmb;24;Fernando Monteiro ;Paracatu - MG;BR;Brasil;Paracatu, Minas Gerais;city;Paracatu
Negativo;TIM;Telefonia e Internet;Não;;São Paulo;Brasil;Feminino;4,13E+17;false;Wed Dec 18 22:57:10 +0000 2013;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";0;0;Odeio ser mal atendida, chega bora mudar para outra operadora #timbrasil http://t.co/BLfG4dijFK;"Paulistana, geminiana, adoro fazer amigos... respiro Comunição e Marketing! Adooooro mídias sociais. Coordenadora do UNISAL
Bem-vindos!";lupalhete;886;Luciana Palhete;São Paulo, Brasil;;;;;
